idstation,lat1,lon1
14392,30.268,-97.749
14705,30.264,-97.743
14863,30.263,-97.74
15018,30.259,-97.738
12814,30.259,-97.771
14385,30.25,-97.749
15489,30.255,-97.732
15019,30.26,-97.739
13921,30.271,-97.754
15168,30.239,-97.737
14389,30.26,-97.747
13437,30.245,-97.763
14544,30.255,-97.745
14075,30.263,-97.754
14389,30.26,-97.749
12826,30.289,-97.772
14705,30.263,-97.743
14230,30.258,-97.75
12977,30.275,-97.769
12815,30.264,-97.773
14864,30.267,-97.741
13282,30.25,-97.765
13603,30.264,-97.76
13445,30.263,-97.763
13132,30.269,-97.768
13600,30.257,-97.76
14075,30.262,-97.754
14233,30.265,-97.75
13602,30.261,-97.759
14863,30.263,-97.741
14081,30.276,-97.752
14234,30.266,-97.751
15020,30.262,-97.738
13130,30.263,-97.766
14389,30.261,-97.749
15021,30.264,-97.739
14385,30.251,-97.749
14547,30.261,-97.747
12976,30.271,-97.771
14391,30.265,-97.748
14226,30.247,-97.75
14554,30.278,-97.745
14389,30.259,-97.749
14075,30.263,-97.754
14704,30.26,-97.745
14076,30.265,-97.754
14390,30.262,-97.749
15487,30.25,-97.731
15021,30.264,-97.738
13750,30.24,-97.758
14389,30.261,-97.749
12973,30.264,-97.769
14389,30.261,-97.749
14548,30.265,-97.747
15810,30.268,-97.726
14390,30.264,-97.748
14545,30.256,-97.746
14865,30.268,-97.741
12808,30.247,-97.772
16270,30.239,-97.719
14232,30.261,-97.751
15966,30.266,-97.724
13602,30.261,-97.759
14864,30.267,-97.741
14080,30.275,-97.753
14386,30.252,-97.748
16751,30.259,-97.712
14864,30.266,-97.742
12972,30.262,-97.77
14385,30.251,-97.749
13760,30.262,-97.758
15020,30.262,-97.738
14857,30.249,-97.74
15028,30.281,-97.74
15964,30.261,-97.724
14705,30.264,-97.744
14232,30.262,-97.75
14705,30.262,-97.744
13912,30.25,-97.754
15179,30.266,-97.737
15802,30.25,-97.727
16282,30.266,-97.72
14389,30.26,-97.749
13445,30.264,-97.763
15021,30.266,-97.739
15178,30.264,-97.737
15020,30.262,-97.738
13603,30.264,-97.76
15329,30.249,-97.735
14075,30.263,-97.754
14076,30.264,-97.753
14864,30.267,-97.741
15163,30.229,-97.736
13759,30.261,-97.758
14238,30.276,-97.75
15964,30.261,-97.724
14233,30.265,-97.751
13911,30.247,-97.757
14385,30.251,-97.747
14078,30.27,-97.753
14707,30.268,-97.744
15343,30.282,-97.734
14706,30.265,-97.743
14546,30.259,-97.747
13283,30.253,-97.765
13442,30.255,-97.763
13758,30.259,-97.757
11545,30.239,-97.791
15023,30.269,-97.739
12658,30.263,-97.775
14385,30.25,-97.749
14870,30.281,-97.741
13762,30.266,-97.757
13442,30.256,-97.761
14863,30.264,-97.741
13602,30.261,-97.759
15329,30.248,-97.734
14388,30.258,-97.75
15178,30.264,-97.737
14864,30.266,-97.742
13908,30.241,-97.756
14705,30.263,-97.743
15021,30.264,-97.738
15026,30.277,-97.739
13603,30.264,-97.76
14865,30.268,-97.74
12344,30.266,-97.779
14544,30.255,-97.747
15178,30.264,-97.737
14706,30.264,-97.743
14227,30.249,-97.749
14545,30.256,-97.746
15807,30.262,-97.726
14389,30.261,-97.749
16270,30.239,-97.72
13130,30.262,-97.767
15493,30.264,-97.731
14232,30.261,-97.751
15019,30.26,-97.738
14717,30.291,-97.742
12335,30.245,-97.78
15647,30.256,-97.728
14701,30.254,-97.743
13917,30.261,-97.755
15330,30.251,-97.735
14389,30.26,-97.747
13919,30.267,-97.754
14864,30.267,-97.741
15018,30.258,-97.739
12816,30.265,-97.771
14235,30.269,-97.75
14075,30.263,-97.754
15178,30.264,-97.738
15178,30.265,-97.737
14231,30.259,-97.749
14068,30.246,-97.754
14862,30.261,-97.741
13602,30.261,-97.759
14391,30.265,-97.749
14394,30.271,-97.748
13916,30.26,-97.755
14866,30.271,-97.741
14073,30.259,-97.753
14871,30.283,-97.741
13751,30.241,-97.756
14866,30.272,-97.741
14393,30.27,-97.75
15644,30.249,-97.729
14853,30.24,-97.74
16434,30.254,-97.717
12968,30.252,-97.771
15018,30.258,-97.738
15964,30.261,-97.725
14077,30.267,-97.752
14862,30.261,-97.741
15496,30.27,-97.731
15643,30.245,-97.73
15493,30.263,-97.732
14861,30.26,-97.741
14865,30.268,-97.742
13446,30.265,-97.762
15008,30.235,-97.739
13762,30.268,-97.758
12973,30.264,-97.771
13442,30.255,-97.762
15008,30.235,-97.739
13442,30.256,-97.761
14389,30.261,-97.749
13603,30.264,-97.76
15023,30.269,-97.738
14862,30.262,-97.74
14235,30.269,-97.751
14704,30.26,-97.742
14389,30.261,-97.749
14392,30.267,-97.748
13603,30.264,-97.76
13442,30.256,-97.761
15174,30.253,-97.737
15649,30.261,-97.729
12973,30.264,-97.77
14235,30.269,-97.75
14868,30.276,-97.741
14389,30.261,-97.748
14546,30.258,-97.747
15179,30.266,-97.737
13130,30.262,-97.767
13603,30.264,-97.76
15176,30.259,-97.735
14082,30.279,-97.753
13442,30.255,-97.762
14391,30.266,-97.747
14390,30.263,-97.748
14864,30.267,-97.74
12973,30.264,-97.771
13907,30.237,-97.754
13447,30.267,-97.764
13446,30.264,-97.762
12973,30.264,-97.771
13604,30.266,-97.761
16279,30.261,-97.721
14078,30.27,-97.752
13445,30.263,-97.763
13288,30.265,-97.766
15799,30.243,-97.728
13133,30.271,-97.766
14864,30.267,-97.741
14858,30.252,-97.741
14391,30.266,-97.747
15014,30.249,-97.738
14075,30.263,-97.754
13922,30.274,-97.756
14234,30.267,-97.751
14233,30.265,-97.751
14705,30.264,-97.744
14389,30.26,-97.749
14393,30.269,-97.748
14866,30.272,-97.741
13759,30.261,-97.758
15022,30.267,-97.739
14859,30.254,-97.742
15021,30.264,-97.739
14705,30.264,-97.743
15019,30.261,-97.739
13602,30.262,-97.761
14541,30.247,-97.745
14075,30.262,-97.753
13442,30.255,-97.762
16305,30.322,-97.719
14546,30.259,-97.746
14388,30.258,-97.749
16279,30.261,-97.719
14236,30.27,-97.75
15178,30.264,-97.738
14706,30.266,-97.744
13918,30.263,-97.754
12973,30.264,-97.769
15329,30.248,-97.734
14232,30.261,-97.75
13446,30.265,-97.763
12818,30.27,-97.771
14550,30.268,-97.745
12815,30.264,-97.772
15330,30.251,-97.735
13919,30.267,-97.754
15174,30.254,-97.737
13603,30.264,-97.76
14231,30.259,-97.75
14240,30.281,-97.749
14549,30.267,-97.747
13289,30.266,-97.765
15493,30.263,-97.732
14393,30.27,-97.75
15019,30.26,-97.738
15807,30.262,-97.727
15178,30.264,-97.737
15017,30.256,-97.739
15021,30.266,-97.739
14705,30.263,-97.744
13916,30.259,-97.754
15021,30.264,-97.738
14554,30.279,-97.747
15179,30.267,-97.736
15965,30.263,-97.725
15807,30.262,-97.726
15018,30.258,-97.738
14706,30.265,-97.743
14074,30.261,-97.752
14387,30.255,-97.747
14079,30.273,-97.752
15647,30.255,-97.73
14548,30.264,-97.747
13603,30.264,-97.76
15021,30.264,-97.739
13442,30.255,-97.761
14073,30.259,-97.753
13445,30.263,-97.763
15807,30.263,-97.727
12819,30.272,-97.772
15021,30.264,-97.738
14385,30.251,-97.749
14389,30.26,-97.749
15027,30.28,-97.738
15021,30.266,-97.739
15020,30.262,-97.738
14077,30.267,-97.752
13445,30.262,-97.762
14550,30.269,-97.746
13445,30.263,-97.763
13763,30.271,-97.757
12819,30.272,-97.772
15020,30.263,-97.738
13445,30.263,-97.763
14390,30.264,-97.748
13450,30.275,-97.763
14225,30.245,-97.751
15018,30.259,-97.738
16749,30.255,-97.712
14864,30.266,-97.742
14867,30.273,-97.74
15018,30.258,-97.738
14074,30.259,-97.753
14865,30.268,-97.741
15021,30.266,-97.74
15494,30.267,-97.731
15335,30.264,-97.733
14232,30.262,-97.75
14385,30.251,-97.749
14549,30.265,-97.746
17263,30.353,-97.705
14389,30.261,-97.75
13917,30.26,-97.755
14389,30.261,-97.749
14230,30.257,-97.751
14546,30.258,-97.746
15804,30.255,-97.727
14705,30.262,-97.744
14706,30.266,-97.743
15965,30.262,-97.724
13289,30.266,-97.765
14859,30.254,-97.742
13919,30.266,-97.755
14863,30.263,-97.74
14864,30.266,-97.742
14389,30.261,-97.748
12651,30.247,-97.775
15329,30.249,-97.735
15179,30.265,-97.736
14863,30.265,-97.74
13916,30.258,-97.756
13442,30.255,-97.761
14075,30.263,-97.754
13442,30.255,-97.761
15021,30.266,-97.738
14388,30.259,-97.749
14701,30.254,-97.743
15021,30.264,-97.74
14859,30.254,-97.742
14234,30.265,-97.751
14864,30.267,-97.74
14385,30.251,-97.747
14870,30.281,-97.741
14547,30.262,-97.745
15178,30.264,-97.737
14392,30.267,-97.748
13919,30.266,-97.755
14870,30.281,-97.742
14706,30.265,-97.742
15343,30.283,-97.734
14862,30.262,-97.741
14864,30.266,-97.741
14391,30.264,-97.749
14391,30.265,-97.749
13445,30.262,-97.762
13755,30.25,-97.757
14233,30.264,-97.749
13603,30.264,-97.76
13437,30.245,-97.763
14233,30.265,-97.749
13603,30.264,-97.761
15179,30.267,-97.736
14393,30.269,-97.748
15020,30.262,-97.738
15180,30.269,-97.736
14389,30.261,-97.749
13917,30.261,-97.755
14705,30.264,-97.744
13279,30.243,-97.764
14707,30.268,-97.743
14546,30.259,-97.745
15184,30.277,-97.735
14231,30.26,-97.75
13603,30.264,-97.76
14079,30.272,-97.752
15178,30.264,-97.737
14864,30.265,-97.742
15177,30.261,-97.737
14077,30.268,-97.753
14550,30.269,-97.746
13603,30.263,-97.759
13918,30.264,-97.756
14392,30.268,-97.748
15019,30.26,-97.738
14704,30.261,-97.743
14230,30.258,-97.75
14385,30.251,-97.749
13603,30.264,-97.76
13130,30.263,-97.768
13917,30.261,-97.755
14075,30.263,-97.754
15178,30.264,-97.736
13758,30.258,-97.759
14705,30.264,-97.744
14225,30.244,-97.751
14705,30.264,-97.743
12972,30.262,-97.77
14705,30.263,-97.743
13760,30.262,-97.758
13761,30.266,-97.758
14546,30.259,-97.747
14545,30.257,-97.746
15179,30.266,-97.736
15019,30.26,-97.738
14705,30.262,-97.744
12973,30.264,-97.771
13918,30.264,-97.756
15182,30.273,-97.737
14230,30.257,-97.75
15964,30.261,-97.725
16436,30.259,-97.718
13917,30.261,-97.755
16277,30.255,-97.72
14389,30.261,-97.749
16277,30.255,-97.719
13282,30.25,-97.765
16282,30.266,-97.719
14707,30.267,-97.742
12819,30.272,-97.773
13917,30.261,-97.755
13130,30.263,-97.766
13442,30.255,-97.762
15027,30.28,-97.738
15021,30.264,-97.738
12973,30.264,-97.77
15646,30.253,-97.728
13446,30.264,-97.763
15964,30.261,-97.724
15178,30.264,-97.738
14075,30.262,-97.754
14705,30.263,-97.743
14389,30.261,-97.749
15016,30.254,-97.738
15185,30.28,-97.737
13916,30.259,-97.754
15480,30.233,-97.731
14389,30.261,-97.749
14391,30.265,-97.747
14234,30.267,-97.75
14705,30.263,-97.743
12973,30.264,-97.771
12972,30.262,-97.77
14546,30.259,-97.745
15019,30.26,-97.737
15016,30.253,-97.738
16591,30.253,-97.714
13919,30.266,-97.755
14392,30.267,-97.749
16279,30.261,-97.72
15180,30.269,-97.736
13919,30.267,-97.754
13920,30.268,-97.756
12973,30.264,-97.771
12973,30.264,-97.771
14079,30.271,-97.753
14710,30.274,-97.743
12973,30.264,-97.77
15021,30.265,-97.739
14392,30.267,-97.749
14078,30.27,-97.754
15019,30.26,-97.738
15050,30.335,-97.739
14546,30.258,-97.746
14234,30.266,-97.752
12973,30.264,-97.77
14390,30.262,-97.748
15495,30.27,-97.731
13442,30.256,-97.761
14700,30.252,-97.744
16121,30.259,-97.723
14544,30.255,-97.745
14874,30.291,-97.742
13921,30.271,-97.754
14226,30.247,-97.75
15178,30.264,-97.738
16275,30.251,-97.721
14705,30.262,-97.744
14384,30.248,-97.749
13759,30.26,-97.757
13764,30.271,-97.757
15022,30.267,-97.739
13605,30.268,-97.76
14078,30.27,-97.753
13446,30.265,-97.762
15653,30.269,-97.729
14389,30.261,-97.747
16593,30.259,-97.715
14236,30.27,-97.751
14703,30.258,-97.743
14859,30.254,-97.742
12816,30.265,-97.771
15017,30.256,-97.738
12977,30.273,-97.768
14541,30.247,-97.745
14548,30.264,-97.745
14075,30.262,-97.753
14705,30.263,-97.743
12973,30.265,-97.771
15807,30.261,-97.726
14702,30.257,-97.742
15173,30.252,-97.737
13131,30.265,-97.766
15018,30.257,-97.738
14862,30.262,-97.74
15353,30.306,-97.735
13917,30.261,-97.755
15021,30.265,-97.737
15020,30.263,-97.74
15493,30.264,-97.732
14080,30.275,-97.753
13760,30.262,-97.757
14238,30.276,-97.751
14550,30.268,-97.745
13916,30.26,-97.755
14864,30.267,-97.74
14550,30.269,-97.746
15810,30.268,-97.727
13445,30.264,-97.763
12819,30.272,-97.772
15017,30.256,-97.739
13446,30.266,-97.763
14078,30.269,-97.754
16122,30.261,-97.723
14861,30.26,-97.742
14389,30.26,-97.748
15179,30.266,-97.737
14546,30.258,-97.746
15329,30.248,-97.735
16272,30.243,-97.719
15646,30.253,-97.728
14850,30.233,-97.742
13602,30.262,-97.759
14546,30.259,-97.747
13602,30.262,-97.761
14864,30.266,-97.741
14233,30.265,-97.749
15185,30.281,-97.736
12966,30.248,-97.771
15175,30.257,-97.736
15184,30.278,-97.736
14865,30.268,-97.742
14536,30.236,-97.747
13602,30.262,-97.761
15967,30.269,-97.724
14707,30.268,-97.744
14384,30.248,-97.749
15179,30.266,-97.738
12493,30.246,-97.777
12973,30.264,-97.77
14079,30.272,-97.752
14708,30.269,-97.743
14389,30.261,-97.749
14550,30.269,-97.746
15336,30.265,-97.735
13442,30.256,-97.762
14705,30.263,-97.744
14401,30.29,-97.747
14389,30.26,-97.749
13602,30.261,-97.759
14705,30.263,-97.743
15375,30.358,-97.734
14556,30.284,-97.746
14234,30.266,-97.75
15021,30.264,-97.738
14545,30.257,-97.746
14705,30.264,-97.744
13918,30.264,-97.756
16118,30.252,-97.722
14388,30.257,-97.749
14705,30.262,-97.744
14556,30.282,-97.745
12973,30.265,-97.769
14388,30.258,-97.749
13288,30.265,-97.766
14864,30.266,-97.74
14706,30.265,-97.743
14232,30.261,-97.75
14232,30.261,-97.75
14391,30.266,-97.748
13288,30.264,-97.764
14227,30.25,-97.749
12182,30.256,-97.782
14866,30.271,-97.741
14231,30.258,-97.75
13605,30.269,-97.759
14707,30.268,-97.743
13918,30.264,-97.755
14864,30.267,-97.74
14389,30.261,-97.749
14861,30.26,-97.741
14234,30.266,-97.75
12020,30.245,-97.785
15179,30.267,-97.736
14393,30.27,-97.749
14230,30.258,-97.75
12973,30.264,-97.771
16122,30.261,-97.722
13918,30.264,-97.756
14387,30.255,-97.747
14389,30.261,-97.748
14385,30.251,-97.749
13600,30.257,-97.759
15024,30.272,-97.74
14548,30.263,-97.746
14859,30.254,-97.742
13287,30.262,-97.765
15800,30.244,-97.726
15021,30.265,-97.737
14385,30.251,-97.749
14389,30.261,-97.749
14225,30.246,-97.751
14387,30.256,-97.748
15329,30.249,-97.735
13602,30.261,-97.759
14705,30.263,-97.743
15031,30.289,-97.739
14548,30.264,-97.745
14390,30.264,-97.748
14869,30.279,-97.741
15493,30.264,-97.732
13445,30.264,-97.763
16122,30.261,-97.722
14225,30.245,-97.751
14546,30.258,-97.746
13749,30.237,-97.759
14384,30.249,-97.749
13759,30.26,-97.758
15018,30.258,-97.739
14078,30.27,-97.754
13919,30.267,-97.754
14707,30.268,-97.743
14230,30.258,-97.75
15650,30.262,-97.73
13448,30.269,-97.762
13445,30.264,-97.763
15180,30.269,-97.736
15810,30.268,-97.727
14078,30.27,-97.753
15021,30.264,-97.739
14548,30.264,-97.746
16284,30.273,-97.72
14391,30.265,-97.748
13603,30.264,-97.761
13602,30.262,-97.761
15018,30.258,-97.738
14068,30.246,-97.754
14706,30.266,-97.743
15650,30.262,-97.73
13446,30.266,-97.763
15021,30.266,-97.739
14386,30.253,-97.748
15650,30.263,-97.728
14705,30.263,-97.744
15020,30.263,-97.738
17122,30.392,-97.707
13442,30.255,-97.762
14385,30.251,-97.749
14235,30.269,-97.751
15017,30.255,-97.739
14390,30.264,-97.748
15493,30.264,-97.733
15180,30.268,-97.736
14234,30.266,-97.751
13920,30.269,-97.755
12973,30.264,-97.77
14705,30.262,-97.743
13442,30.256,-97.762
15024,30.273,-97.738
14706,30.265,-97.743
14548,30.264,-97.746
14707,30.268,-97.743
13919,30.265,-97.754
14235,30.269,-97.75
14076,30.265,-97.752
14706,30.264,-97.744
14234,30.255,-97.739
13919,30.266,-97.754
15330,30.251,-97.735
12973,30.264,-97.771
14388,30.258,-97.748
15966,30.266,-97.724
15178,30.264,-97.737
14075,30.263,-97.754
13445,30.264,-97.763
14545,30.257,-97.746
13289,30.266,-97.765
14546,30.258,-97.746
14863,30.264,-97.741
13760,30.263,-97.756
14389,30.261,-97.749
13283,30.253,-97.765
14078,30.269,-97.754
15493,30.264,-97.731
14705,30.263,-97.743
14389,30.261,-97.748
15178,30.264,-97.737
15016,30.253,-97.738
14389,30.261,-97.749
14230,30.258,-97.75
14075,30.263,-97.754
15020,30.263,-97.74
15019,30.26,-97.738
14388,30.259,-97.749
14234,30.266,-97.752
15028,30.281,-97.739
15800,30.245,-97.728
14705,30.264,-97.743
16120,30.256,-97.722
14864,30.265,-97.741
14391,30.264,-97.747
12651,30.247,-97.775
14232,30.261,-97.75
14393,30.27,-97.749
15185,30.28,-97.738
15022,30.267,-97.739
14707,30.268,-97.744
15021,30.265,-97.738
14551,30.271,-97.745
14864,30.267,-97.741
15173,30.251,-97.736
14874,30.289,-97.741
13130,30.263,-97.766
14706,30.266,-97.743
14864,30.267,-97.741
15487,30.249,-97.731
14389,30.261,-97.747
15008,30.235,-97.739
15019,30.26,-97.737
12975,30.268,-97.77
14706,30.265,-97.743
14392,30.267,-97.749
14392,30.267,-97.749
14389,30.261,-97.749
14549,30.265,-97.745
14078,30.27,-97.754
14080,30.276,-97.752
15017,30.257,-97.739
14860,30.258,-97.741
14389,30.26,-97.747
14078,30.27,-97.754
13131,30.265,-97.767
14707,30.267,-97.742
14389,30.261,-97.749
14076,30.265,-97.752
15178,30.264,-97.738
15021,30.264,-97.738
15493,30.264,-97.731
12816,30.265,-97.771
14705,30.263,-97.744
14550,30.269,-97.745
14235,30.269,-97.752
13446,30.265,-97.764
14393,30.269,-97.748
14080,30.275,-97.753
16284,30.273,-97.719
14387,30.255,-97.747
15018,30.258,-97.739
13131,30.265,-97.767
14705,30.263,-97.743
16908,30.259,-97.711
12973,30.265,-97.769
14389,30.261,-97.747
14389,30.261,-97.749
14705,30.262,-97.744
15493,30.264,-97.731
15155,30.211,-97.736
15016,30.254,-97.738
14237,30.274,-97.751
15019,30.26,-97.738
14389,30.261,-97.749
12973,30.264,-97.77
14548,30.263,-97.745
14234,30.266,-97.751
14864,30.267,-97.741
13767,30.279,-97.759
12969,30.253,-97.769
14389,30.261,-97.749
15178,30.265,-97.737
15172,30.249,-97.736
14706,30.264,-97.744
14862,30.261,-97.741
13917,30.261,-97.755
14224,30.243,-97.751
14233,30.264,-97.749
13442,30.255,-97.763
15007,30.233,-97.738
14077,30.266,-97.753
15172,30.249,-97.736
14698,30.247,-97.744
14391,30.265,-97.747
15805,30.257,-97.727
13916,30.26,-97.756
12977,30.275,-97.77
14386,30.253,-97.748
14389,30.261,-97.749
13755,30.25,-97.757
14862,30.262,-97.74
13762,30.267,-97.756
15653,30.269,-97.73
13603,30.264,-97.76
15965,30.262,-97.724
14861,30.26,-97.742
15178,30.264,-97.737
15018,30.258,-97.74
16113,30.24,-97.723
14388,30.258,-97.747
13442,30.255,-97.762
15805,30.257,-97.726
14707,30.267,-97.743
14064,30.237,-97.751
14390,30.264,-97.749
13603,30.264,-97.76
15491,30.259,-97.732
15022,30.267,-97.74
14388,30.259,-97.748
13921,30.271,-97.754
14864,30.267,-97.74
14391,30.266,-97.747
13919,30.266,-97.755
15021,30.265,-97.739
14546,30.259,-97.747
14865,30.268,-97.742
14550,30.269,-97.746
13918,30.264,-97.756
14545,30.257,-97.747
14077,30.267,-97.752
13288,30.264,-97.766
14548,30.264,-97.746
14390,30.262,-97.749
12973,30.264,-97.77
13760,30.263,-97.757
14547,30.262,-97.746
14548,30.264,-97.744
14234,30.267,-97.751
14389,30.261,-97.749
14859,30.254,-97.742
12977,30.274,-97.77
13919,30.266,-97.754
14705,30.264,-97.743
14233,30.265,-97.751
13288,30.264,-97.764
14392,30.267,-97.747
13446,30.265,-97.761
13761,30.264,-97.757
14230,30.257,-97.75
14549,30.265,-97.745
13602,30.261,-97.759
14388,30.259,-97.749
14704,30.261,-97.743
14232,30.261,-97.75
14706,30.265,-97.743
14078,30.27,-97.754
15019,30.26,-97.739
13913,30.253,-97.755
14549,30.267,-97.747
14548,30.264,-97.745
14078,30.271,-97.753
14394,30.273,-97.749
14691,30.229,-97.743
15176,30.259,-97.735
15021,30.264,-97.74
14705,30.264,-97.743
15178,30.264,-97.737
12973,30.264,-97.771
13921,30.271,-97.754
13288,30.265,-97.766
13289,30.266,-97.765
13761,30.265,-97.759
14392,30.267,-97.748
14546,30.259,-97.746
