duration,Trip Distance,datetime,month,hour,checkout_kiosk_id
1140,2987,08/22/2018 09:15:00,8,9,13293
1920,12,08/24/2018 03:15:00,8,15,15018
660,1872,08/23/2018 08:45:00,8,8,13760
720,1292,08/30/2018 03:15:00,8,15,14861
960,5393,08/30/2018 06:30:00,8,18,15021
3974,15,09/29/2018 01:45:00,9,13,14391
1200,2888,08/26/2018 06:30:00,8,18,14547
295,1760,08/23/2018 08:45:00,8,8,15180
840,17,04/09/2018 13:45:00,9,13,13442
1735,3354,06/10/2018 23:00:00,10,23,14230
2340,294,09/13/2018 02:30:00,9,14,12973
1073,1824,09/29/2018 08:45:00,9,20,14075
114,193,10/27/2018 04:15:00,10,16,15017
171373,3715,02/10/2018 09:30:00,10,9,14546
52,117,09/14/2018 03:15:00,9,15,14385
3,4,12/10/2018 14:30:00,10,14,14077
540,0,06/10/2018 20:30:00,10,20,13288
11,0,04/10/2018 19:30:00,10,19,14232
600,28,04/10/2018 16:15:00,10,16,14079
480,290,07/10/2018 13:15:00,10,13,13442
1500,297,09/30/2018 03:00:00,9,15,15026
945,1471,10/15/2018 12:45:00,10,12,15174
3,1,10/24/2018 10:00:00,10,22,15008
840,402,07/10/2018 15:30:00,10,15,14864
808,53,09/22/2018 01:30:00,9,13,14859
960,2215,05/10/2018 21:00:00,10,21,14232
2,0,03/10/2018 15:45:00,10,15,13445
35,39,02/09/2018 14:00:00,9,14,14545
5609,3824,09/14/2018 10:30:00,9,10,15178
1200,72,08/30/2018 05:00:00,8,17,12821
2415,6,09/26/2018 06:45:00,9,18,14862
1165,2702,02/10/2018 23:45:00,10,23,14389
4732,5389,10/10/2018 17:15:00,10,17,14389
1,0,10/25/2018 06:15:00,10,18,14705
240,238,09/19/2018 02:15:00,9,14,15171
360,630,05/10/2018 12:15:00,10,12,13600
660,1,09/19/2018 06:00:00,9,18,13918
6,15,09/25/2018 02:00:00,9,14,13918
596,1355,10/14/2018 07:30:00,10,19,14078
1374,1287,09/30/2018 03:15:00,9,15,13918
1380,210,03/09/2018 15:00:00,9,15,15022
720,1355,09/20/2018 09:00:00,9,21,14230
2222,1059,12/10/2018 09:15:00,10,9,14706
1260,1041,08/30/2018 02:15:00,8,14,15021
1239,2356,08/09/2018 13:30:00,9,13,14550
1080,1904,09/18/2018 07:00:00,9,19,14869
1761,277,06/09/2018 00:00:00,9,0,13442
720,1974,07/09/2018 11:30:00,9,11,14549
120,53,10/28/2018 02:30:00,10,2,15021
28,11,02/10/2018 17:15:00,10,17,12973
60,71,02/09/2018 17:30:00,9,17,14226
1260,61,06/10/2018 13:15:00,10,13,15021
1499,2157,03/10/2018 20:15:00,10,20,15018
180,196,12/09/2018 21:15:00,9,21,14864
297,398,09/30/2018 02:30:00,9,14,14077
60,7,10/09/2018 09:15:00,9,9,16121
60,45,01/10/2018 13:30:00,10,13,15007
815,695,10/25/2018 04:00:00,10,16,14701
774,1009,03/10/2018 18:30:00,10,18,14389
3082,7891,01/12/2018 17:45:00,12,17,15019
180,24,10/28/2018 08:00:00,10,20,14390
3213,1239,08/31/2018 09:30:00,8,21,14226
180,32,09/10/2018 13:30:00,10,13,14859
456,58,10/09/2018 20:00:00,9,20,14864
960,70,09/21/2018 01:15:00,9,13,12973
6123,242,07/10/2018 18:15:00,10,18,15329
2579,1604,08/25/2018 02:30:00,8,14,14546
540,3,08/24/2018 08:45:00,8,8,13602
240,914,02/09/2018 19:15:00,9,19,16281
780,986,01/09/2018 13:00:00,9,13,14385
300,93,05/10/2018 18:30:00,10,18,15021
360,0,11/09/2018 18:45:00,9,18,13919
911,1710,03/09/2018 20:30:00,9,20,14705
40,32,10/10/2018 21:00:00,10,21,15807
480,2896,04/09/2018 19:00:00,9,19,15964
1800,155,07/10/2018 14:30:00,10,14,14546
900,981,04/09/2018 23:15:00,9,23,14385
840,4349,08/22/2018 05:00:00,8,17,15493
3300,2249,03/09/2018 12:15:00,9,12,14863
1110,3735,09/28/2018 12:45:00,9,12,14223
1020,1,06/10/2018 14:00:00,10,14,14230
300,0,03/10/2018 19:45:00,10,19,14232
1020,1548,01/09/2018 14:30:00,9,14,14863
5,1050,08/27/2018 08:30:00,8,20,14078
11,0,08/09/2018 16:00:00,9,16,13289
13764,20,10/27/2018 02:45:00,10,14,15020
1899,1619,03/09/2018 15:30:00,9,15,14705
480,1387,10/13/2018 10:45:00,10,22,13596
917,0,10/13/2018 08:45:00,10,8,14548
3060,5218,09/16/2018 06:00:00,9,18,13289
900,649,10/15/2018 08:00:00,10,8,14561
240,560,12/10/2018 09:00:00,10,9,13913
7752,6698,02/09/2018 20:00:00,9,20,14388
59,7,07/10/2018 18:00:00,10,18,14389
775,2185,10/10/2018 18:00:00,10,18,14705
360,166,10/13/2018 12:00:00,10,0,14705
240,492,06/10/2018 00:15:00,10,0,14864
7483,6967,09/16/2018 11:45:00,9,11,14864
656,684,08/24/2018 11:30:00,8,23,12969
840,1047,02/09/2018 09:15:00,9,9,14546
3596,4,04/11/2018 17:00:00,11,17,14234
1080,2935,08/23/2018 07:15:00,8,19,14079
1440,1631,12/10/2018 13:30:00,10,13,14389
1637,5800,09/28/2018 05:15:00,9,17,13442
2640,4394,05/10/2018 16:15:00,10,16,14075
207,119,10/21/2018 06:30:00,10,18,14235
1552,38,10/25/2018 11:30:00,10,23,13442
240,512,02/09/2018 15:00:00,9,15,13130
2280,2054,08/30/2018 08:45:00,8,20,14076
180,299,02/09/2018 18:00:00,9,18,14392
780,1152,10/10/2018 23:45:00,10,23,15493
840,3774,08/28/2018 05:30:00,8,17,14389
1376,1823,10/21/2018 09:15:00,10,9,12973
2029,1304,02/09/2018 17:45:00,9,17,14704
77514,1336,01/09/2018 20:30:00,9,20,14869
900,1721,09/24/2018 02:45:00,9,2,12651
60,308,10/09/2018 10:00:00,9,10,13602
540,127,09/14/2018 01:00:00,9,13,14863
360,5,04/10/2018 18:15:00,10,18,12657
60,225,10/23/2018 01:00:00,10,13,13918
408,470,10/18/2018 07:30:00,10,19,14549
3397,2820,08/25/2018 12:15:00,8,0,14389
240,2026,06/09/2018 13:15:00,9,13,14874
1440,1923,02/09/2018 11:45:00,9,11,12977
2140,6340,08/09/2018 22:30:00,9,22,15018
558,2494,07/28/2018 07:00:00,7,19,17397
763,1432,07/28/2018 07:00:00,7,19,14705
900,1024,10/28/2018 05:30:00,10,17,14236
313,950,07/28/2018 07:15:00,7,19,15022
272,595,07/28/2018 07:15:00,7,19,14548
212,531,07/28/2018 07:15:00,7,19,14706
283,1374,09/25/2018 06:00:00,9,18,14864
5358,0,09/16/2018 04:15:00,9,16,14547
1836,4144,07/10/2018 09:45:00,10,9,12344
1357,1161,09/16/2018 09:00:00,9,21,14705
180,946,10/20/2018 07:45:00,10,19,13441
10680,141,05/10/2018 16:45:00,10,16,15179
120,200,09/26/2018 05:15:00,9,17,13437
1267,354734,09/24/2018 04:45:00,9,16,13430
1064,1649,04/10/2018 13:00:00,10,13,13130
1670,3895,09/22/2018 01:30:00,9,13,14706
415,25,07/10/2018 11:45:00,10,11,15964
773,8,01/09/2018 13:00:00,9,13,15178
2681,5675,09/30/2018 03:00:00,9,15,16270
2,0,05/10/2018 09:30:00,10,9,14389
895,3254,09/23/2018 10:00:00,9,10,15495
540,1636,10/13/2018 02:15:00,10,2,14389
2096,18088,10/10/2018 13:30:00,10,13,15021
1260,2154,09/30/2018 11:30:00,9,23,14391
1020,1731,10/14/2018 06:15:00,10,18,15180
240,703,09/24/2018 10:30:00,9,10,14392
2280,8410,10/28/2018 05:30:00,10,17,14389
216,0,11/04/2018 15:00:00,4,15,14235
342,880,09/16/2018 10:30:00,9,22,14225
273,837,07/27/2018 09:15:00,7,21,15020
480,18,10/27/2018 02:00:00,10,14,14075
321,1336,07/27/2018 09:30:00,7,21,13442
925,2913,07/27/2018 09:30:00,7,21,14706
881,3299,07/27/2018 09:45:00,7,21,15180
847,2269,07/27/2018 10:00:00,7,22,15018
1702,4522,07/27/2018 10:00:00,7,22,14718
1210,2414,07/27/2018 10:00:00,7,22,14719
480,1326,09/24/2018 10:15:00,9,22,14705
1457,20,09/17/2018 06:45:00,9,18,13289
825,4216,07/27/2018 10:00:00,7,22,14225
525,424,08/30/2018 01:15:00,8,1,14549
395,1738,07/27/2018 10:15:00,7,22,14392
626,1770,07/27/2018 10:15:00,7,22,16279
438,805,07/27/2018 10:30:00,7,22,15179
552,1545,07/27/2018 10:30:00,7,22,14546
1482,5633,07/27/2018 10:30:00,7,22,13442
3073,3042,07/27/2018 10:30:00,7,22,15019
120,328,12/10/2018 10:30:00,10,10,13920
4494,2012,07/27/2018 10:45:00,7,22,14550
429,901,07/27/2018 11:15:00,7,23,15019
951,2309,08/09/2018 13:30:00,9,13,14550
444,451,07/27/2018 11:15:00,7,23,14077
1260,3814,07/27/2018 11:30:00,7,23,14714
1046,2269,07/27/2018 11:45:00,7,23,15341
1530,8819,07/27/2018 11:45:00,7,23,15798
422,1883,07/27/2018 11:45:00,7,23,14548
605,1931,07/28/2018 12:00:00,7,0,15020
60,0,04/10/2018 20:30:00,10,20,15178
2940,1760,02/09/2018 15:15:00,9,15,15023
1920,54,08/28/2018 02:00:00,8,14,14076
817,3074,12/13/2018 12:30:00,12,12,14234
1200,4504,10/21/2018 02:45:00,10,2,15964
4423,1706,12/13/2018 12:45:00,12,12,14705
5040,1844,02/09/2018 12:00:00,9,12,14869
414,1690,12/13/2018 12:45:00,12,12,14542
787,2849,12/13/2018 12:45:00,12,12,13442
5782,18216,10/13/2018 10:30:00,10,10,13918
329,1078,12/13/2018 01:00:00,12,13,14548
642,3299,12/13/2018 01:00:00,12,13,16593
1619,891,10/13/2018 01:30:00,10,13,15178
2105,6002,10/20/2018 03:00:00,10,15,14389
5556,13712,12/13/2018 01:15:00,12,13,15964
960,3414,04/10/2018 15:45:00,10,15,15964
528,0,09/18/2018 08:45:00,9,8,14230
420,6,03/10/2018 18:15:00,10,18,14391
660,1946,01/09/2018 15:15:00,9,15,15330
540,186,03/10/2018 11:00:00,10,11,14233
357,1384,12/13/2018 01:15:00,12,13,14391
2837,101,11/10/2018 11:15:00,10,11,14706
480,1208,06/10/2018 09:45:00,10,9,14237
2205,5375,12/13/2018 01:30:00,12,13,14073
1311,3669,12/13/2018 01:45:00,12,13,13918
411,1819,12/13/2018 02:00:00,12,14,14402
2901,6968,12/13/2018 02:00:00,12,14,14385
360,9472,08/23/2018 12:30:00,8,12,9812
33,31,10/14/2018 04:00:00,10,16,13603
1432,6293,12/13/2018 02:15:00,12,14,14226
1654,4748,12/13/2018 02:15:00,12,14,14075
120,56,07/09/2018 23:45:00,9,23,14235
1365,0,10/14/2018 09:30:00,10,21,14865
840,3107,12/09/2018 17:45:00,9,17,14075
1859,2208,10/13/2018 05:15:00,10,17,14866
327,1963,12/13/2018 02:30:00,12,14,14562
214,499,12/13/2018 02:30:00,12,14,14706
2017,2092,12/13/2018 02:30:00,12,14,14863
583,1380,05/10/2018 12:45:00,10,12,14074
300,5,05/10/2018 20:00:00,10,20,15800
27000,27,02/12/2018 18:00:00,12,18,14717
1646,998,12/13/2018 02:45:00,12,14,13603
786,2929,12/13/2018 02:45:00,12,14,14705
1,0,09/21/2018 09:45:00,9,21,14080
300,0,03/10/2018 09:30:00,10,9,15335
1682,2140,12/13/2018 02:45:00,12,14,14871
300,120,07/10/2018 18:45:00,10,18,15180
60,0,09/23/2018 05:45:00,9,17,13762
477,2317,12/13/2018 03:00:00,12,15,16121
240,789,12/13/2018 03:00:00,12,15,14391
369,1786,12/13/2018 03:15:00,12,15,14863
710,1464,12/13/2018 03:15:00,12,15,14706
720,937,10/09/2018 10:00:00,9,10,14863
120,7,09/26/2018 02:15:00,9,14,14707
304,853,12/13/2018 03:30:00,12,15,14242
1631,3251,12/13/2018 03:30:00,12,15,15019
60,317,08/09/2018 10:15:00,9,10,13602
480,1957,07/09/2018 22:00:00,9,22,15180
368,2028,12/13/2018 03:30:00,12,15,14391
120,14,08/09/2018 22:15:00,9,22,13920
2160,14,10/27/2018 04:45:00,10,16,14075
627,3331,12/13/2018 03:45:00,12,15,14243
543,1915,12/13/2018 03:45:00,12,15,14706
420,193,10/13/2018 07:15:00,10,19,13282
1213,6196,12/13/2018 03:45:00,12,15,14395
240,1557,08/25/2018 06:15:00,8,18,13289
420,14,09/29/2018 07:15:00,9,19,14077
479,2511,12/13/2018 03:45:00,12,15,14863
2319,5041,06/09/2018 02:00:00,9,2,14391
667,2060,12/13/2018 04:00:00,12,16,14863
1080,2218,01/09/2018 17:30:00,9,17,14389
393,595,12/13/2018 04:15:00,12,16,15021
256,885,12/13/2018 04:30:00,12,16,14872
1027,998,12/13/2018 04:30:00,12,16,13130
462,2832,12/13/2018 04:45:00,12,16,15021
638,3347,12/13/2018 05:00:00,12,17,14077
403,1979,12/13/2018 05:00:00,12,17,15022
2237,6727,12/13/2018 05:15:00,12,17,16121
852,2511,12/13/2018 05:15:00,12,17,15493
236,950,12/13/2018 05:30:00,12,17,13603
564,1947,12/13/2018 05:30:00,12,17,14707
377,1642,12/13/2018 05:45:00,12,17,15021
540,10,01/10/2018 17:45:00,10,17,13133
760,3766,12/13/2018 05:45:00,12,17,15799
1836,6711,07/27/2018 05:15:00,7,17,13603
123,274,07/27/2018 05:30:00,7,17,16595
322,805,07/27/2018 05:45:00,7,17,15021
656,1352,07/27/2018 05:45:00,7,17,14865
641,1432,07/27/2018 06:00:00,7,18,14707
1620,5629,07/10/2018 13:45:00,10,13,14221
1112,3122,07/27/2018 06:00:00,7,18,15807
783,3090,07/27/2018 06:00:00,7,18,12973
888,1561,07/27/2018 06:45:00,7,18,13758
162,483,07/27/2018 07:00:00,7,19,13909
180,423,09/15/2018 11:00:00,9,23,13759
262,628,07/27/2018 07:00:00,7,19,15027
7333,8497,07/27/2018 07:30:00,7,19,14869
545,5182,07/27/2018 07:30:00,7,19,13284
422,1835,07/27/2018 07:45:00,7,19,14713
260,257,07/27/2018 08:00:00,7,20,15019
5160,23034,08/30/2018 06:45:00,8,18,14706
770,3621,07/27/2018 08:00:00,7,20,13437
1340,3927,07/27/2018 08:15:00,7,20,13292
1435,3959,07/27/2018 08:15:00,7,20,13292
683,1770,07/27/2018 08:15:00,7,20,13760
6581,9946,07/27/2018 08:15:00,7,20,14389
3915,8320,07/27/2018 08:30:00,7,20,15179
523,1706,07/27/2018 08:30:00,7,20,13759
513,2060,07/27/2018 08:45:00,7,20,15964
834,2583,10/10/2018 11:45:00,10,11,14701
220,435,07/27/2018 09:00:00,7,21,14078
2353,7210,07/27/2018 09:15:00,7,21,14226
1010,85,09/14/2018 02:30:00,9,14,15963
1683,4908,07/27/2018 09:15:00,7,21,14389
607,487,05/26/2018 09:45:00,5,9,15155
729,1287,07/27/2018 09:15:00,7,21,14077
1379,4989,07/28/2018 12:30:00,7,0,15965
792,3959,07/28/2018 12:30:00,7,0,16122
569,1931,07/28/2018 01:00:00,7,1,15650
814,3975,07/28/2018 01:15:00,7,1,16121
1216,2416,08/31/2018 09:45:00,8,21,13917
746,3476,07/28/2018 01:30:00,7,1,15493
867,3846,07/28/2018 01:30:00,7,1,15179
933,2849,07/28/2018 01:45:00,7,1,15019
2579,5778,07/28/2018 01:45:00,7,1,13909
4807,2189,07/28/2018 02:00:00,7,2,16285
1466,2543,07/28/2018 02:00:00,7,2,13920
2031,3846,07/28/2018 02:00:00,7,2,14553
1740,1868,09/15/2018 08:00:00,9,20,14078
641,2092,07/28/2018 02:00:00,7,2,14243
1692,4490,07/28/2018 02:15:00,7,2,16121
1230,3830,07/28/2018 03:00:00,7,3,14233
1140,1513,07/28/2018 03:30:00,7,3,15810
240,0,08/09/2018 14:45:00,9,14,15020
850,4587,07/28/2018 07:30:00,7,7,17075
1260,4156,08/22/2018 12:30:00,8,12,14078
1343,134,09/15/2018 09:45:00,9,21,14865
514,2028,07/28/2018 08:00:00,7,8,14227
2977,5520,07/28/2018 08:15:00,7,8,14389
3222,18202,07/28/2018 08:15:00,7,8,16121
309,917,07/28/2018 09:15:00,7,9,14234
4366,4651,07/28/2018 09:45:00,7,9,12973
2424,6003,07/28/2018 10:00:00,7,10,14549
2422,5906,07/28/2018 10:15:00,7,10,14549
1020,1324,09/19/2018 12:45:00,9,0,13761
3840,3953,08/24/2018 04:15:00,8,16,15807
1575,3460,07/28/2018 10:15:00,7,10,14711
2041,5069,07/28/2018 10:15:00,7,10,14711
2580,51,08/10/2018 09:30:00,10,9,14705
1011,2218,08/09/2018 18:30:00,9,18,14076
2432,3106,07/28/2018 10:15:00,7,10,13759
11054,11008,07/28/2018 10:45:00,7,10,15018
382,451,07/28/2018 10:45:00,7,10,15018
996,4120,07/28/2018 11:00:00,7,11,14225
12,2,10/13/2018 01:30:00,10,13,15021
4073,10187,07/28/2018 11:15:00,7,11,14864
762,114,06/10/2018 00:45:00,10,0,14544
974,2317,07/28/2018 11:15:00,7,11,14707
1650,5842,07/28/2018 11:15:00,7,11,13760
12,1,02/09/2018 17:00:00,9,17,13130
623,740,07/28/2018 11:30:00,7,11,15021
979,3042,07/28/2018 11:30:00,7,11,14716
520,1127,07/28/2018 12:15:00,7,12,13764
889,2672,07/28/2018 12:15:00,7,12,14077
686,2266,10/19/2018 11:45:00,10,11,14701
3274,5697,07/28/2018 12:30:00,7,12,15021
434,595,07/28/2018 12:30:00,7,12,15651
1151,3235,07/28/2018 12:45:00,7,12,15652
708,3927,07/28/2018 01:00:00,7,13,14871
7419,5938,07/28/2018 01:00:00,7,13,15495
7145,5697,07/28/2018 01:15:00,7,13,15652
822,1851,07/28/2018 01:15:00,7,13,15643
654,1867,07/28/2018 01:30:00,7,13,15964
240,790,08/25/2018 07:45:00,8,19,14545
360,301,03/09/2018 14:30:00,9,14,13605
1243,5086,07/28/2018 01:45:00,7,13,14716
4693,11426,07/28/2018 01:45:00,7,13,14389
1066,2672,07/28/2018 01:45:00,7,13,15495
1858,6115,07/28/2018 01:45:00,7,13,14715
1748,3846,07/28/2018 02:15:00,7,14,16749
850,2993,07/28/2018 02:15:00,7,14,13760
420,140,05/09/2018 17:30:00,9,17,13442
2059,5327,07/28/2018 02:30:00,7,14,16287
420,1771,01/09/2018 01:30:00,9,1,14391
1064,1996,07/28/2018 02:45:00,7,14,13916
496,885,07/28/2018 03:00:00,7,15,13916
1303,3460,07/28/2018 03:00:00,7,15,14385
1947,5633,07/28/2018 03:00:00,7,15,15179
2040,1762,02/10/2018 15:45:00,10,15,15019
2152,0,04/10/2018 22:15:00,10,22,17239
2308,4313,07/28/2018 03:00:00,7,15,14863
987,3862,07/28/2018 03:00:00,7,15,14071
907,4023,07/28/2018 03:00:00,7,15,14393
1059,3460,07/28/2018 03:00:00,7,15,16750
1708,5504,07/28/2018 03:00:00,7,15,15336
3557,4152,07/28/2018 03:15:00,7,15,14389
360,496,09/17/2018 06:45:00,9,18,14706
291,1416,07/28/2018 03:15:00,7,15,15493
1233,3396,07/28/2018 03:45:00,7,15,14546
3,0,09/26/2018 03:30:00,9,15,14389
1173,1593,07/28/2018 03:45:00,7,15,16613
1644,3380,07/28/2018 03:45:00,7,15,12973
1386,5874,07/28/2018 03:45:00,7,15,12973
44,31,09/24/2018 01:45:00,9,13,14389
1260,3148,09/26/2018 05:30:00,9,17,14227
598,2366,07/28/2018 04:15:00,7,16,14705
1680,5655,05/09/2018 09:00:00,9,9,14546
1660,4474,07/28/2018 04:15:00,7,16,14401
1229,3444,07/28/2018 04:30:00,7,16,13130
3000,1894,08/29/2018 10:45:00,8,10,14074
3316,4651,07/28/2018 04:30:00,7,16,14385
707,3879,07/28/2018 04:30:00,7,16,16114
36129,6357,07/28/2018 04:45:00,7,16,13759
1076,1658,07/28/2018 04:45:00,7,16,15650
1278,3444,07/28/2018 05:00:00,7,17,15807
6214,2027,09/30/2018 03:15:00,9,15,13918
756,1561,07/28/2018 05:00:00,7,17,14717
429,1223,07/28/2018 05:00:00,7,17,14718
840,11379,08/27/2018 11:45:00,8,11,14864
523,1786,07/28/2018 05:30:00,7,17,14543
4608,1577,07/28/2018 05:30:00,7,17,13442
1466,3846,07/28/2018 05:45:00,7,17,12972
1378,2768,07/28/2018 05:45:00,7,17,12973
218,821,07/28/2018 06:00:00,7,18,15492
1681,2784,07/28/2018 06:00:00,7,18,14707
360,30,09/15/2018 02:00:00,9,14,15496
1186,4474,07/28/2018 06:15:00,7,18,15649
454,2366,07/28/2018 06:30:00,7,18,14714
343,1336,07/28/2018 06:30:00,7,18,15964
593,2430,07/28/2018 06:45:00,7,18,16447
439,1464,07/28/2018 06:45:00,7,18,16751
191,306,07/28/2018 07:15:00,7,19,15962
3192,7097,07/28/2018 07:45:00,7,19,15954
780,0,10/28/2018 01:30:00,10,1,14393
4434,9463,07/28/2018 07:45:00,7,19,13767
1573,3524,07/28/2018 08:00:00,7,20,13917
329,708,07/28/2018 08:00:00,7,20,14701
1620,606,04/10/2018 11:45:00,10,11,14078
5196,7113,07/28/2018 08:15:00,7,20,14863
5206,6695,07/28/2018 08:15:00,7,20,14863
592,2559,07/28/2018 08:15:00,7,20,14067
1011,4233,07/28/2018 08:30:00,7,20,13600
1385,3927,07/28/2018 08:45:00,7,20,13292
660,1761,01/10/2018 07:30:00,10,7,15172
4763,2527,07/28/2018 08:45:00,7,20,15018
581,2173,07/28/2018 09:00:00,7,21,13445
808,2591,07/28/2018 09:00:00,7,21,14862
1975,6550,07/28/2018 09:00:00,7,21,12973
991,2490,10/21/2018 07:00:00,10,19,14390
775,2720,07/28/2018 10:00:00,7,22,14851
3224,5601,07/28/2018 10:15:00,7,22,15964
525,724,07/28/2018 10:15:00,7,22,15019
8109,4233,07/28/2018 10:15:00,7,22,16285
2028,4345,07/28/2018 10:15:00,7,22,13289
623,515,07/28/2018 10:30:00,7,22,14560
4680,7677,07/28/2018 10:30:00,7,22,13441
1485,3541,07/28/2018 10:30:00,7,22,14401
635,3170,07/28/2018 10:45:00,7,22,14717
955,3621,07/28/2018 11:15:00,7,23,16115
1448,2044,07/28/2018 11:30:00,7,23,13292
1457,1996,07/28/2018 11:30:00,7,23,13292
391,1416,07/28/2018 11:30:00,7,23,15514
1482,6421,07/29/2018 12:00:00,7,0,15668
423,1432,07/29/2018 12:15:00,7,0,15180
409,1690,07/29/2018 01:00:00,7,1,16285
3438,6099,07/29/2018 01:15:00,7,1,13909
353,1658,07/29/2018 01:30:00,7,1,16438
249,950,07/29/2018 02:00:00,7,2,13292
515,805,07/29/2018 02:30:00,7,2,14549
2336,5118,07/29/2018 02:45:00,7,2,14865
98,70,09/25/2018 06:30:00,9,18,12973
1086,4892,07/29/2018 02:45:00,7,2,14235
1070,3718,07/29/2018 03:00:00,7,3,15657
1397,1143,07/29/2018 03:45:00,7,3,14874
1444,5246,07/29/2018 04:45:00,7,4,14079
2941,11941,07/29/2018 08:45:00,7,8,16279
360,262,04/10/2018 18:15:00,10,18,14235
985,4329,07/29/2018 08:45:00,7,8,17075
2756,4410,07/29/2018 10:00:00,7,10,15020
625,1529,07/29/2018 10:30:00,7,10,14711
360,0,11/10/2018 16:15:00,10,16,14706
60,184,09/19/2018 08:45:00,9,8,13920
1594,3879,07/29/2018 10:30:00,7,10,15021
6363,10638,07/29/2018 10:30:00,7,10,16119
2760,2743,01/09/2018 16:15:00,9,16,12973
2133,7302,09/26/2018 06:15:00,9,18,15019
861,2688,07/29/2018 11:15:00,7,11,15957
8546,16190,07/29/2018 12:15:00,7,12,16917
1171,4908,07/29/2018 12:45:00,7,12,14707
1303,4941,07/29/2018 12:45:00,7,12,14391
3632,7322,07/29/2018 01:00:00,7,13,14707
1643,5005,07/29/2018 01:15:00,7,13,15964
900,724,01/09/2018 16:15:00,9,16,14707
60,92,10/28/2018 03:15:00,10,15,14389
296234,35,09/26/2018 08:00:00,9,8,12973
8621,14291,07/29/2018 01:15:00,7,13,13445
1152,4651,07/29/2018 01:15:00,7,13,15037
789,2430,07/29/2018 01:30:00,7,13,13917
1101,2672,07/29/2018 01:45:00,7,13,14235
632,2607,07/29/2018 01:45:00,7,13,14393
297,1175,07/29/2018 02:00:00,7,14,16762
600,997,01/09/2018 17:00:00,9,17,15021
476,2012,07/29/2018 02:15:00,7,14,16287
1178,4860,07/29/2018 02:45:00,7,14,12809
3536,9080,08/09/2018 13:15:00,9,13,15020
840,2654,10/13/2018 06:45:00,10,18,14548
924,2189,07/29/2018 03:00:00,7,15,13917
1450,5311,07/29/2018 03:15:00,7,15,13920
718,3573,07/29/2018 03:15:00,7,15,15798
2485,4989,07/29/2018 03:30:00,7,15,12973
280,386,07/29/2018 03:45:00,7,15,16121
2727,6634,08/25/2018 12:30:00,8,0,14389
443,2044,07/29/2018 03:45:00,7,15,13922
420,1593,07/29/2018 04:00:00,7,16,15019
578,1899,07/29/2018 04:15:00,7,16,14393
540,43,09/22/2018 02:00:00,9,14,14705
1466,4587,07/29/2018 04:15:00,7,16,14865
2961,3862,07/29/2018 04:30:00,7,16,12973
1192,2607,07/29/2018 04:30:00,7,16,13920
945,4361,07/29/2018 04:45:00,7,16,12495
3042,11088,07/29/2018 04:45:00,7,16,14861
420,1972,12/10/2018 15:45:00,10,15,14389
671,1883,07/29/2018 05:00:00,7,17,15495
4670,3573,07/29/2018 05:00:00,7,17,15176
267,676,07/29/2018 05:00:00,7,17,13920
1304,115,05/10/2018 13:15:00,10,13,14550
1684,3122,07/29/2018 05:30:00,7,17,13759
921,2881,07/29/2018 05:30:00,7,17,12973
333,1400,07/29/2018 05:45:00,7,17,14707
614,1336,07/29/2018 06:00:00,7,18,15018
873,5021,07/29/2018 06:00:00,7,18,14550
604,1368,07/29/2018 06:00:00,7,18,15018
391,370,07/29/2018 06:00:00,7,18,14874
1080,2000,01/09/2018 12:30:00,9,12,15180
1145,5456,07/29/2018 06:30:00,7,18,12177
4056,13197,07/29/2018 06:30:00,7,18,16121
1800,2268,10/13/2018 04:30:00,10,16,15965
458,2350,07/29/2018 06:30:00,7,18,15486
1080,2053,04/10/2018 18:15:00,10,18,14235
2175,2173,07/29/2018 06:45:00,7,18,14546
1638,1561,07/29/2018 06:45:00,7,18,13925
3041,12086,07/29/2018 07:00:00,7,19,14235
435,1239,05/07/2018 14:15:00,7,14,15187
140,338,05/07/2018 14:30:00,7,14,14873
2610,8224,05/07/2018 14:45:00,7,14,16593
994,3106,05/07/2018 15:15:00,7,15,16591
677,3090,05/07/2018 15:45:00,7,15,14223
858,0,10/31/2018 07:15:00,10,7,13599
10404,11362,05/07/2018 16:45:00,7,16,15018
737,579,05/07/2018 16:45:00,7,16,13602
1433,1735,06/10/2018 20:00:00,10,20,14385
420,0,10/27/2018 10:30:00,10,22,14234
2384,1218,08/30/2018 09:45:00,8,21,14389
1831,4957,05/07/2018 17:00:00,7,17,13920
1050,3074,05/07/2018 17:15:00,7,17,14707
300,1400,05/07/2018 17:45:00,7,17,13760
1277,4796,05/07/2018 18:15:00,7,18,16112
2617,8385,05/07/2018 18:30:00,7,18,14544
814,1441,10/14/2018 10:00:00,10,22,14076
1705,1529,05/07/2018 18:45:00,7,18,12804
221,853,05/07/2018 18:45:00,7,18,16593
445,1271,05/07/2018 19:15:00,7,19,14722
1260,1,02/10/2018 00:00:00,10,0,14385
5692,2768,05/07/2018 19:30:00,7,19,15334
