Vehicle Type,Trip Duration,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1,status
bicycle,1031,17.18,3959,07-11-2018 20:45,07-11-2018 21:15,7,20,3,7,9,15834,14720,2018,30.325,-97.728,30.299,-97.743,Active
bicycle,1432,23.87,4989,07-11-2018 21:15,07-11-2018 21:30,7,21,3,9,9,13916,14718,2018,30.26,-97.755,30.294,-97.744,Active
bicycle,87,1.45,134,09/21/2018 02:30:00,09/21/2018 02:30:00,9,14,5,9,9,14385,14385,2018,30.251,-97.748,30.251,-97.748,Active
bicycle,539,8.98,1432,07-11-2018 21:15,07-11-2018 21:15,7,21,3,9,9,15187,14243,2018,30.286,-97.737,30.289,-97.751,Active
bicycle,591,9.85,773,10/22/2018 04:45:00,10/22/2018 05:00:00,10,16,1,9,9,14548,14389,2018,30.264,-97.745,30.261,-97.747,Active
bicycle,1356,22.6,4635,07-11-2018 21:15,07-11-2018 21:45,7,21,3,9,9,15186,15017,2018,30.284,-97.737,30.256,-97.74,Active
bicycle,1179,19.65,3943,07-11-2018 21:15,07-11-2018 21:45,7,21,3,9,9,15017,14384,2018,30.257,-97.739,30.249,-97.75,Active
bicycle,4818,80.3,9559,07-11-2018 21:15,07-11-2018 22:45,7,21,3,9,1,13917,15810,2018,30.263,-97.755,30.269,-97.728,Active
bicycle,4842,80.7,9415,07-11-2018 21:15,07-11-2018 22:45,7,21,3,9,1,13917,15810,2018,30.263,-97.755,30.269,-97.728,Active
bicycle,405,6.75,2462,07-11-2018 22:00,07-11-2018 22:00,7,22,3,9,9,14559,15819,2018,30.29,-97.746,30.29,-97.726,Active
bicycle,1176,19.6,2446,07-11-2018 22:15,07-11-2018 22:30,7,22,3,9,9,13924,13925,2018,30.279,-97.755,30.281,-97.757,Active
bicycle,180,3,0,10-07-2018 18:30,10-07-2018 18:30,10,18,7,9,9,15329,15329,2018,30.248,-97.735,30.248,-97.735,Active
bicycle,1450,24.17,4989,07-11-2018 22:15,07-11-2018 22:45,7,22,3,9,9,15819,15819,2018,30.291,-97.726,30.29,-97.726,Active
bicycle,386,6.43,1255,07-11-2018 22:30,07-11-2018 22:30,7,22,3,3,3,15798,16111,2018,30.241,-97.726,30.237,-97.723,Active
bicycle,801,13.35,3090,07-11-2018 22:30,07-11-2018 22:45,7,22,3,9,3,14232,15493,2018,30.261,-97.751,30.264,-97.732,Active
bicycle,240,4,11,10/27/2018 05:00:00,10/27/2018 05:15:00,10,17,6,9,9,15179,15179,2018,30.266,-97.738,30.266,-97.738,Active
bicycle,371,6.18,1175,07-11-2018 22:45,07-11-2018 22:45,7,22,3,3,3,16111,16426,2018,30.237,-97.723,30.236,-97.718,Active
bicycle,515,8.58,966,07-11-2018 23:30,07-11-2018 23:45,7,23,3,3,3,16121,15493,2018,30.26,-97.723,30.264,-97.731,Active
bicycle,348,5.8,1014,07-11-2018 23:45,07-11-2018 23:45,7,23,3,3,3,16121,15493,2018,30.26,-97.723,30.264,-97.731,Active
bicycle,359,5.98,1255,07-11-2018 23:45,07-11-2018 23:45,7,23,3,9,9,13916,14701,2018,30.26,-97.755,30.254,-97.744,Active
bicycle,228,3.8,676,07-12-2018 02:15,07-12-2018 02:30,7,2,4,9,3,15178,15492,2018,30.264,-97.738,30.262,-97.733,Active
bicycle,1093,18.22,5858,07-12-2018 06:15,07-12-2018 06:30,7,6,4,9,9,15819,14559,2018,30.29,-97.726,30.29,-97.747,Active
bicycle,402,6.7,1336,07-12-2018 07:30,07-12-2018 07:45,7,7,4,9,9,14702,14706,2018,30.255,-97.744,30.265,-97.744,Active
bicycle,822,13.7,3927,07-12-2018 07:45,07-12-2018 07:45,7,7,4,9,9,14702,13293,2018,30.255,-97.744,30.276,-97.766,Active
bicycle,606,10.1,1674,07-12-2018 07:45,07-12-2018 07:45,7,7,4,9,9,14401,15186,2018,30.29,-97.748,30.284,-97.737,Active
bicycle,1510,25.17,7821,07-12-2018 08:15,07-12-2018 08:45,7,8,4,5,3,13441,16751,2018,30.253,-97.764,30.259,-97.712,Active
bicycle,1099,18.32,5488,07-12-2018 08:15,07-12-2018 08:30,7,8,4,1,9,17075,14863,2018,30.281,-97.709,30.265,-97.742,Active
bicycle,591,9.85,2607,07-12-2018 08:15,07-12-2018 08:30,7,8,4,3,9,15807,14234,2018,30.262,-97.726,30.266,-97.75,Active
bicycle,429,7.15,1867,07-12-2018 08:30,07-12-2018 08:45,7,8,4,3,9,15807,14707,2018,30.262,-97.726,30.268,-97.743,Active
bicycle,840,14,530,08/28/2018 01:30:00,08/28/2018 01:30:00,8,13,2,9,9,15021,15486,2018,30.265,-97.739,30.246,-97.731,Active
bicycle,3,0.05,36,09/13/2018 11:30:00,09/13/2018 11:30:00,9,11,4,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77,Active
bicycle,609,10.15,1947,07-12-2018 08:45,07-12-2018 08:45,7,8,4,9,9,14392,14241,2018,30.269,-97.749,30.284,-97.752,Active
bicycle,591,9.85,2462,07-12-2018 08:45,07-12-2018 08:45,7,8,4,3,9,16436,14865,2018,30.26,-97.717,30.268,-97.741,Active
bicycle,486,8.1,1867,07-12-2018 09:00,07-12-2018 09:00,7,9,4,3,9,15807,14707,2018,30.262,-97.726,30.269,-97.743,Active
bicycle,1511,25.18,5021,07-12-2018 09:30,07-12-2018 10:00,7,9,4,9,9,14075,15021,2018,30.264,-97.754,30.266,-97.74,Active
bicycle,5,0.08,6,10-06-2018 16:00,10-06-2018 16:00,10,16,6,9,9,14858,14858,2018,30.252,-97.74,30.252,-97.74,Active
bicycle,1908,31.8,5295,07-12-2018 09:45,07-12-2018 10:15,7,9,4,3,9,15800,14706,2018,30.246,-97.727,30.265,-97.743,Active
bicycle,299,4.98,917,07-12-2018 10:00,07-12-2018 10:15,7,10,4,1,1,15340,15026,2018,30.275,-97.734,30.277,-97.739,Active
bicycle,627,10.45,2237,07-12-2018 10:00,07-12-2018 10:15,7,10,4,3,9,15334,14234,2018,30.261,-97.734,30.266,-97.751,Active
bicycle,465,7.75,1497,07-12-2018 11:15,07-12-2018 11:15,7,11,4,9,9,14401,15187,2018,30.29,-97.748,30.285,-97.737,Active
bicycle,428,7.13,901,07-12-2018 11:30,07-12-2018 11:45,7,11,4,9,9,15188,14875,2018,30.289,-97.736,30.292,-97.741,Active
bicycle,705,11.75,1159,07-12-2018 11:30,07-12-2018 11:45,7,11,4,9,9,15187,14714,2018,30.286,-97.737,30.285,-97.743,Active
bicycle,3006,50.1,3734,07-12-2018 11:45,07-12-2018 12:30,7,11,4,9,9,14710,14869,2018,30.276,-97.744,30.278,-97.742,Active
bicycle,535,8.92,2382,07-12-2018 11:45,07-12-2018 12:00,7,11,4,9,9,15018,14550,2018,30.258,-97.739,30.268,-97.746,Active
bicycle,496,8.27,1481,07-12-2018 12:15,07-12-2018 12:30,7,12,4,9,9,14706,14863,2018,30.265,-97.744,30.265,-97.742,Active
bicycle,3600,60,6330,09/30/2018 04:45:00,09/30/2018 05:45:00,9,16,7,8,9,12973,14705,2018,30.264,-97.771,30.263,-97.745,Active
bicycle,359,5.98,22,09/26/2018 11:30:00,09/26/2018 11:30:00,9,23,3,9,9,15178,14864,2018,30.265,-97.737,30.267,-97.741,Active
bicycle,240,4,0,10-07-2018 15:15,10-07-2018 15:15,10,15,7,9,9,14389,14389,2018,30.26,-97.748,30.26,-97.748,Active
bicycle,2124,35.4,5263,07-12-2018 12:15,07-12-2018 12:45,7,12,4,9,9,14402,15178,2018,30.292,-97.748,30.264,-97.738,Active
bicycle,650,10.83,20,09/28/2018 09:00:00,09/28/2018 09:15:00,9,21,5,9,9,14388,14388,2018,30.259,-97.749,30.259,-97.749,Active
bicycle,1624,27.07,5102,07-12-2018 12:30,07-12-2018 13:00,7,12,4,9,9,14557,15178,2018,30.285,-97.746,30.264,-97.738,Active
bicycle,439,7.32,1577,07-12-2018 12:45,07-12-2018 12:45,7,12,4,9,9,14720,14872,2018,30.299,-97.743,30.286,-97.742,Active
bicycle,3051,50.85,10300,07-12-2018 12:45,07-12-2018 13:30,7,12,4,9,9,14389,14546,2018,30.26,-97.749,30.26,-97.747,Active
bicycle,2083,34.72,2929,07-12-2018 13:00,07-12-2018 13:30,7,13,4,1,1,16917,16917,2018,30.281,-97.71,30.281,-97.71,Active
bicycle,1657,27.62,3524,07-12-2018 13:30,07-12-2018 14:00,7,13,4,1,1,17075,17075,2018,30.281,-97.709,30.281,-97.709,Active
bicycle,571,9.52,3959,07-12-2018 14:15,07-12-2018 14:15,7,14,4,9,3,15017,17064,2018,30.257,-97.739,30.256,-97.709,Active
bicycle,895,14.92,3186,07-12-2018 14:15,07-12-2018 14:30,7,14,4,9,9,15351,16302,2018,30.301,-97.733,30.316,-97.719,Active
bicycle,1688,28.13,4603,07-12-2018 14:15,07-12-2018 14:45,7,14,4,9,9,14385,14707,2018,30.252,-97.749,30.267,-97.743,Active
bicycle,245,4.08,724,07-12-2018 14:15,07-12-2018 14:30,7,14,4,9,9,14872,14400,2018,30.286,-97.742,30.288,-97.748,Active
bicycle,662,11.03,1819,07-12-2018 15:00,07-12-2018 15:15,7,15,4,9,9,14243,15188,2018,30.289,-97.751,30.287,-97.737,Active
bicycle,358,5.97,702,08/31/2018 01:15:00,08/31/2018 01:15:00,8,13,5,9,9,14073,13916,2018,30.258,-97.754,30.26,-97.754,Active
bicycle,648,10.8,271,09-03-2018 19:00,09-03-2018 19:15,9,19,1,9,9,14385,14547,2018,30.251,-97.749,30.261,-97.745,Active
bicycle,1484,24.73,7580,07-12-2018 15:15,07-12-2018 15:30,7,15,4,3,5,16751,13441,2018,30.259,-97.713,30.253,-97.764,Active
bicycle,2538,42.3,4538,07-12-2018 15:45,07-12-2018 16:30,7,15,4,9,9,13762,14077,2018,30.268,-97.757,30.269,-97.754,Active
bicycle,60,1,122,09/25/2018 02:00:00,09/25/2018 02:00:00,9,14,2,5,5,13918,13918,2018,30.264,-97.755,30.264,-97.756,Active
bicycle,600,10,4168,07-12-2018 15:45,07-12-2018 16:00,7,15,4,9,9,14714,14544,2018,30.284,-97.744,30.255,-97.745,Active
bicycle,533,8.88,708,07-12-2018 15:45,07-12-2018 16:00,7,15,4,9,9,16302,16302,2018,30.316,-97.719,30.316,-97.719,Active
bicycle,572,9.53,2237,07-12-2018 16:15,07-12-2018 16:15,7,16,4,9,9,14865,15018,2018,30.269,-97.742,30.258,-97.739,Active
bicycle,746,12.43,2237,07-12-2018 16:15,07-12-2018 16:30,7,16,4,9,3,14234,15334,2018,30.266,-97.752,30.261,-97.734,Active
bicycle,7545,125.75,4452,09-02-2018 14:30,09-02-2018 16:30,9,14,7,9,5,14547,13130,2018,30.26,-97.746,30.264,-97.767,Active
bicycle,585,9.75,2044,07-12-2018 16:30,07-12-2018 16:45,7,16,4,9,9,14865,14702,2018,30.27,-97.742,30.255,-97.744,Active
bicycle,333,5.55,805,07-12-2018 16:30,07-12-2018 16:30,7,16,4,9,9,14401,14714,2018,30.289,-97.748,30.284,-97.745,Active
bicycle,240,4,744,10-03-2018 10:45,10-03-2018 10:45,10,10,3,9,9,14077,14549,2018,30.268,-97.754,30.266,-97.747,Active
bicycle,420,7,1138,09/16/2018 07:15:00,09/16/2018 07:15:00,9,19,7,9,9,14389,13920,2018,30.261,-97.748,30.268,-97.756,Active
bicycle,1068,17.8,5375,07-12-2018 16:30,07-12-2018 16:45,7,16,4,9,1,14863,16919,2018,30.264,-97.742,30.285,-97.711,Active
bicycle,420,7,0,09/22/2018 11:45:00,09/22/2018 11:45:00,9,23,6,9,9,15021,15021,2018,30.266,-97.739,30.266,-97.739,Active
bicycle,439,7.32,885,07-12-2018 16:30,07-12-2018 16:45,7,16,4,9,9,14863,15018,2018,30.265,-97.742,30.259,-97.739,Active
bicycle,1450,24.17,4361,07-12-2018 16:45,07-12-2018 17:00,7,16,4,9,9,15662,14391,2018,30.291,-97.729,30.265,-97.749,Active
bicycle,626,10.43,1706,07-12-2018 16:45,07-12-2018 17:00,7,16,4,9,9,14865,14077,2018,30.27,-97.742,30.269,-97.753,Active
bicycle,471,7.85,15,10/21/2018 04:45:00,10/21/2018 04:45:00,10,16,7,8,5,12816,13603,2018,30.265,-97.772,30.264,-97.76,Active
bicycle,1493,24.88,4474,07-12-2018 16:45,07-12-2018 17:15,7,16,4,9,5,14863,13445,2018,30.265,-97.742,30.264,-97.763,Active
bicycle,4,0.07,2,08/31/2018 02:30:00,08/31/2018 02:30:00,8,14,5,9,9,15179,15179,2018,30.266,-97.737,30.266,-97.737,Active
bicycle,1502,25.03,5842,07-12-2018 16:45,07-12-2018 17:15,7,16,4,8,9,12973,14559,2018,30.264,-97.771,30.291,-97.747,Active
bicycle,540,9,1658,07-12-2018 17:00,07-12-2018 17:00,7,17,4,9,1,14875,15660,2018,30.292,-97.741,30.287,-97.729,Active
bicycle,658,10.97,2881,07-12-2018 17:00,07-12-2018 17:15,7,17,4,9,3,14234,15807,2018,30.266,-97.75,30.262,-97.726,Active
bicycle,702,11.7,2060,07-12-2018 17:00,07-12-2018 17:15,7,17,4,9,9,14078,15019,2018,30.27,-97.753,30.261,-97.738,Active
bicycle,838,13.97,3283,07-12-2018 17:15,07-12-2018 17:15,7,17,4,9,9,14707,14401,2018,30.268,-97.744,30.29,-97.749,Active
bicycle,2040,34,7387,07-12-2018 17:30,07-12-2018 18:00,7,17,4,9,9,14549,16146,2018,30.267,-97.747,30.318,-97.722,Active
bicycle,120,2,32,09/16/2018 11:00:00,09/16/2018 11:00:00,9,11,7,9,9,14235,14235,2018,30.269,-97.751,30.269,-97.751,Active
bicycle,909,15.15,2253,07-12-2018 17:30,07-12-2018 17:45,7,17,4,9,1,14707,15495,2018,30.268,-97.743,30.269,-97.731,Active
bicycle,746,12.43,3009,07-12-2018 17:30,07-12-2018 17:45,7,17,4,9,8,14391,13447,2018,30.265,-97.748,30.268,-97.764,Active
bicycle,1540,25.67,4780,07-12-2018 17:30,07-12-2018 18:00,7,17,4,9,9,13293,14701,2018,30.276,-97.766,30.254,-97.744,Active
bicycle,1320,22,2379,10-01-2018 18:15,10-01-2018 18:30,10,18,1,9,9,13919,14078,2018,30.267,-97.754,30.27,-97.754,Active
bicycle,1256,20.93,5295,07-12-2018 17:30,07-12-2018 18:00,7,17,4,9,9,13293,14699,2018,30.276,-97.765,30.248,-97.744,Active
bicycle,3372,56.2,11072,07-12-2018 18:00,07-12-2018 18:45,7,18,4,9,9,14701,14386,2018,30.254,-97.745,30.254,-97.748,Active
bicycle,1769,29.48,6824,07-12-2018 18:00,07-12-2018 18:30,7,18,4,9,3,14392,16111,2018,30.268,-97.748,30.236,-97.722,Active
bicycle,1041,17.35,4748,07-12-2018 18:30,07-12-2018 18:45,7,18,4,9,3,14706,16270,2018,30.265,-97.743,30.239,-97.72,Active
bicycle,682,11.37,3090,07-12-2018 18:45,07-12-2018 19:00,7,18,4,9,9,14392,14401,2018,30.268,-97.749,30.289,-97.748,Active
bicycle,408,6.8,1497,07-12-2018 18:45,07-12-2018 19:00,7,18,4,3,3,16434,16122,2018,30.254,-97.717,30.262,-97.722,Active
bicycle,1390,23.17,3412,07-12-2018 19:00,07-12-2018 19:30,7,19,4,3,9,16119,14862,2018,30.256,-97.723,30.261,-97.742,Active
bicycle,547,9.12,3267,07-12-2018 19:15,07-12-2018 19:15,7,19,4,1,9,15339,15017,2018,30.273,-97.735,30.256,-97.739,Active
bicycle,5602,93.37,2832,07-12-2018 19:30,07-12-2018 21:00,7,19,4,9,9,14392,14393,2018,30.268,-97.749,30.27,-97.748,Active
bicycle,14467,241.12,24832,07-12-2018 19:30,07-12-2018 23:30,7,19,4,3,3,16122,16591,2018,30.262,-97.722,30.254,-97.716,Active
bicycle,470,7.83,1416,07-12-2018 19:30,07-12-2018 19:45,7,19,4,9,9,14862,14547,2018,30.261,-97.742,30.261,-97.747,Active
bicycle,1483,24.72,4104,07-12-2018 19:30,07-12-2018 20:00,7,19,4,3,3,16111,16111,2018,30.236,-97.722,30.236,-97.722,Active
bicycle,918,15.3,4023,07-12-2018 19:45,07-12-2018 20:00,7,19,4,3,1,16270,16911,2018,30.239,-97.72,30.265,-97.71,Active
bicycle,4785,79.75,2945,07-12-2018 19:45,07-12-2018 21:00,7,19,4,9,9,14392,14393,2018,30.268,-97.749,30.27,-97.749,Active
bicycle,596,9.93,1770,07-12-2018 19:45,07-12-2018 20:00,7,19,4,9,9,13925,14236,2018,30.281,-97.757,30.271,-97.75,Active
bicycle,1245,20.75,4426,07-12-2018 20:15,07-12-2018 20:30,7,20,4,10,1,12820,14868,2018,30.275,-97.771,30.277,-97.742,Active
bicycle,2335,38.92,4410,07-12-2018 20:30,07-12-2018 21:15,7,20,4,9,9,15019,15020,2018,30.262,-97.739,30.263,-97.738,Active
bicycle,4453,74.22,17156,07-12-2018 20:45,07-12-2018 22:00,7,20,4,1,1,16287,17075,2018,30.28,-97.721,30.281,-97.709,Active
bicycle,517,8.62,1722,07-12-2018 21:00,07-12-2018 21:15,7,21,4,1,1,16917,16289,2018,30.281,-97.71,30.284,-97.719,Active
bicycle,1207,20.12,2237,07-12-2018 21:15,07-12-2018 21:30,7,21,4,9,9,14547,15179,2018,30.261,-97.747,30.266,-97.736,Active
bicycle,1428,23.8,0,10-09-2018 19:15,10-09-2018 19:45,10,19,2,9,9,14705,14705,2018,30.263,-97.744,30.263,-97.744,Active
bicycle,1385,23.08,3524,07-12-2018 21:15,07-12-2018 21:30,7,21,4,9,9,14070,15018,2018,30.251,-97.754,30.259,-97.739,Active
bicycle,440,7.33,1159,07-12-2018 21:15,07-12-2018 21:15,7,21,4,1,3,16911,16751,2018,30.265,-97.71,30.259,-97.712,Active
bicycle,709,11.82,1738,07-12-2018 21:15,07-12-2018 21:30,7,21,4,9,9,14401,15186,2018,30.29,-97.749,30.284,-97.737,Active
bicycle,1486,24.77,3895,07-12-2018 21:15,07-12-2018 21:45,7,21,4,9,9,13912,14701,2018,30.25,-97.755,30.254,-97.744,Active
bicycle,4108,68.47,1094,07-12-2018 21:30,07-12-2018 22:30,7,21,4,9,9,15021,14235,2018,30.266,-97.74,30.27,-97.75,Active
bicycle,1096,18.27,2253,07-12-2018 21:30,07-12-2018 21:45,7,21,4,9,9,15177,14707,2018,30.262,-97.738,30.268,-97.743,Active
bicycle,413,6.88,1304,07-12-2018 21:45,07-12-2018 21:45,7,21,4,9,9,14558,14875,2018,30.289,-97.747,30.292,-97.741,Active
bicycle,2700,45,1169,10-12-2018 14:15,10-12-2018 15:00,10,14,5,5,9,13759,14711,2018,30.261,-97.757,30.278,-97.743,Active
bicycle,639,10.65,2301,07-12-2018 21:45,07-12-2018 21:45,7,21,4,9,9,15018,14701,2018,30.259,-97.739,30.254,-97.745,Active
bicycle,1464,24.4,3573,07-12-2018 21:45,07-12-2018 22:15,7,21,4,1,3,15810,15334,2018,30.269,-97.728,30.261,-97.734,Active
bicycle,867,14.45,3106,07-12-2018 22:00,07-12-2018 22:15,7,22,4,9,9,14865,14558,2018,30.268,-97.742,30.289,-97.746,Active
bicycle,1462,24.37,3009,07-12-2018 22:00,07-12-2018 22:30,7,22,4,9,9,14393,13925,2018,30.271,-97.749,30.281,-97.757,Active
bicycle,1380,23,111,09-01-2018 15:00,09-01-2018 15:15,9,15,6,9,9,14861,14862,2018,30.26,-97.742,30.261,-97.741,Active
bicycle,1080,18,5025,08/22/2018 02:15:00,08/22/2018 02:30:00,8,14,3,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749,Active
bicycle,2260,37.67,6663,07-12-2018 22:00,07-12-2018 22:45,7,22,4,3,3,15334,16111,2018,30.261,-97.733,30.236,-97.722,Active
bicycle,183,3.05,483,07-12-2018 22:15,07-12-2018 22:15,7,22,4,9,9,14875,14559,2018,30.292,-97.741,30.291,-97.746,Active
bicycle,1182,19.7,3387,10-07-2018 12:15,10-07-2018 12:30,10,12,7,3,9,16272,14389,2018,30.243,-97.718,30.261,-97.749,Active
bicycle,440,7.33,1786,07-12-2018 22:15,07-12-2018 22:15,7,22,4,1,9,15660,14877,2018,30.287,-97.729,30.297,-97.742,Active
bicycle,1485,24.75,12,10-01-2018 22:45,10-01-2018 23:00,10,22,1,5,5,13283,13918,2018,30.252,-97.764,30.264,-97.756,Active
bicycle,1517,25.28,4265,07-12-2018 22:30,07-12-2018 22:45,7,22,4,9,9,15347,15034,2018,30.291,-97.735,30.296,-97.739,Active
bicycle,1489,24.82,6051,07-12-2018 22:30,07-12-2018 23:00,7,22,4,1,1,16289,17075,2018,30.284,-97.719,30.281,-97.709,Active
bicycle,387,6.45,1062,07-12-2018 22:45,07-12-2018 22:45,7,22,4,3,9,15493,15021,2018,30.264,-97.731,30.265,-97.74,Active
bicycle,613,10.22,2092,07-12-2018 22:45,07-12-2018 23:00,7,22,4,9,9,15188,14243,2018,30.287,-97.737,30.289,-97.751,Active
bicycle,689,11.48,3637,07-12-2018 22:45,07-12-2018 23:00,7,22,4,9,4,16146,15833,2018,30.318,-97.722,30.324,-97.727,Active
bicycle,1493,24.88,0,09-07-2018 15:00,09-07-2018 15:30,9,15,5,9,9,14706,14706,2018,30.265,-97.745,30.265,-97.745,Active
bicycle,290,4.83,772,07-12-2018 23:15,07-12-2018 23:30,7,23,4,9,9,14235,14548,2018,30.27,-97.75,30.265,-97.747,Active
bicycle,544,9.07,2398,07-12-2018 23:30,07-12-2018 23:30,7,23,4,9,9,14225,14549,2018,30.246,-97.751,30.266,-97.746,Active
bicycle,4667,77.78,2977,07-12-2018 23:30,07/13/2018 12:45:00,7,23,4,9,9,14546,14546,2018,30.26,-97.747,30.26,-97.747,Active
bicycle,728,12.13,2446,07-12-2018 23:45,07/13/2018 12:00:00,7,23,4,9,9,15019,15329,2018,30.262,-97.739,30.248,-97.735,Active
bicycle,488,8.13,901,07-12-2018 23:45,07/13/2018 12:00:00,7,23,4,9,9,14549,15022,2018,30.266,-97.746,30.267,-97.739,Active
bicycle,202,3.37,338,07/13/2018 12:00:00,07/13/2018 12:00:00,7,0,5,9,9,15022,14864,2018,30.267,-97.739,30.266,-97.742,Active
bicycle,1265,21.08,3380,07/13/2018 12:45:00,07/13/2018 01:00:00,7,0,5,9,9,14077,14401,2018,30.269,-97.754,30.29,-97.748,Active
bicycle,288,4.8,1336,07/13/2018 01:30:00,07/13/2018 01:30:00,7,1,5,9,9,14707,15018,2018,30.268,-97.743,30.259,-97.739,Active
bicycle,300,5,923,08/25/2018 09:15:00,08/25/2018 09:30:00,8,21,6,3,1,15493,15495,2018,30.264,-97.732,30.27,-97.731,Active
bicycle,689,11.48,2768,07/13/2018 02:30:00,07/13/2018 02:45:00,7,2,5,9,9,15019,13920,2018,30.261,-97.738,30.27,-97.756,Active
bicycle,719,11.98,3122,07/13/2018 04:45:00,07/13/2018 05:00:00,7,4,5,9,9,15177,14863,2018,30.262,-97.738,30.265,-97.742,Active
bicycle,835,13.92,3219,07/13/2018 07:15:00,07/13/2018 07:30:00,7,7,5,9,3,14392,16278,2018,30.268,-97.749,30.258,-97.72,Active
bicycle,771,12.85,3154,07/13/2018 07:30:00,07/13/2018 07:30:00,7,7,5,9,3,14392,16278,2018,30.268,-97.749,30.258,-97.72,Active
bicycle,543,9.05,2720,07/13/2018 08:00:00,07/13/2018 08:15:00,7,8,5,3,9,15965,14546,2018,30.263,-97.726,30.259,-97.747,Active
bicycle,795,13.25,2977,07/13/2018 08:00:00,07/13/2018 08:15:00,7,8,5,9,9,14401,14550,2018,30.29,-97.748,30.269,-97.745,Active
bicycle,1405,23.42,4490,07/13/2018 08:15:00,07/13/2018 08:45:00,7,8,5,1,9,17075,14395,2018,30.281,-97.709,30.274,-97.748,Active
bicycle,1000,16.67,10,10/13/2018 01:15:00,10/13/2018 01:30:00,10,13,6,9,9,15019,14864,2018,30.26,-97.738,30.267,-97.741,Active
bicycle,1116,18.6,1,10-01-2018 14:00,10-01-2018 14:15,10,14,1,9,9,14551,14705,2018,30.271,-97.747,30.263,-97.744,Active
bicycle,1900,31.67,8755,07/13/2018 08:30:00,07/13/2018 09:00:00,7,8,5,9,9,14066,14872,2018,30.241,-97.753,30.285,-97.742,Active
bicycle,493,8.22,2140,07/13/2018 08:30:00,07/13/2018 08:45:00,7,8,5,9,9,14719,14869,2018,30.296,-97.743,30.278,-97.742,Active
bicycle,1163,19.38,5037,07/13/2018 08:45:00,07/13/2018 09:00:00,7,8,5,9,9,13766,14066,2018,30.277,-97.758,30.242,-97.753,Active
bicycle,1500,25,1204,09-01-2018 12:45,09-01-2018 13:15,9,12,6,9,9,14386,14389,2018,30.252,-97.748,30.26,-97.747,Active
bicycle,358,5.97,1851,07/13/2018 08:45:00,07/13/2018 08:45:00,7,8,5,3,9,15807,14707,2018,30.262,-97.726,30.268,-97.743,Active
bicycle,553,9.22,2366,07/13/2018 08:45:00,07/13/2018 09:00:00,7,8,5,1,3,15810,16434,2018,30.269,-97.728,30.255,-97.718,Active
bicycle,344,5.73,1368,07/13/2018 08:45:00,07/13/2018 09:00:00,7,8,5,1,9,15495,14865,2018,30.27,-97.731,30.268,-97.741,Active
bicycle,793,13.22,2961,07/13/2018 09:00:00,07/13/2018 09:15:00,7,9,5,9,9,14714,16132,2018,30.284,-97.745,30.285,-97.723,Active
bicycle,1391,23.18,3573,07/13/2018 09:15:00,07/13/2018 09:30:00,7,9,5,9,9,13767,14865,2018,30.28,-97.759,30.269,-97.741,Active
bicycle,913,15.22,4104,07/13/2018 09:15:00,07/13/2018 09:30:00,7,9,5,9,9,14718,13292,2018,30.294,-97.744,30.274,-97.764,Active
bicycle,610,10.17,2736,07/13/2018 09:30:00,07/13/2018 09:30:00,7,9,5,1,9,16285,14708,2018,30.275,-97.72,30.27,-97.745,Active
bicycle,366,6.1,1191,07/13/2018 09:30:00,07/13/2018 09:30:00,7,9,5,9,9,13920,14550,2018,30.269,-97.756,30.269,-97.746,Active
bicycle,1746,29.1,7693,07/13/2018 10:00:00,07/13/2018 10:30:00,7,10,5,9,9,14224,14381,2018,30.243,-97.751,30.242,-97.75,Active
bicycle,410,6.83,1674,07/13/2018 10:15:00,07/13/2018 10:15:00,7,10,5,9,9,14386,14706,2018,30.254,-97.748,30.265,-97.745,Active
bicycle,466,7.77,1867,07/13/2018 10:45:00,07/13/2018 11:00:00,7,10,5,3,3,15334,16434,2018,30.26,-97.734,30.255,-97.717,Active
bicycle,24247,404.12,5069,07/13/2018 11:00:00,07/13/2018 05:45:00,7,11,5,9,9,15021,14546,2018,30.265,-97.738,30.259,-97.747,Active
bicycle,4665,77.75,5,09/30/2018 02:30:00,09/30/2018 03:45:00,9,14,7,9,9,15180,15180,2018,30.268,-97.736,30.268,-97.736,Active
bicycle,326,5.43,1867,07/13/2018 11:30:00,07/13/2018 11:30:00,7,11,5,3,3,16434,15334,2018,30.254,-97.717,30.261,-97.735,Active
bicycle,1580,26.33,3299,07/13/2018 11:30:00,07/13/2018 12:00:00,7,11,5,9,9,14701,14701,2018,30.254,-97.744,30.254,-97.744,Active
bicycle,35,0.58,3,10/13/2018 05:30:00,10/13/2018 05:30:00,10,17,6,9,9,14710,14710,2018,30.274,-97.743,30.274,-97.743,Active
bicycle,955,15.92,2140,07/13/2018 11:30:00,07/13/2018 12:00:00,7,11,5,9,9,14706,14706,2018,30.265,-97.743,30.265,-97.743,Active
bicycle,1380,23,3331,10-12-2018 16:30,10-12-2018 17:00,10,16,5,9,5,14548,13288,2018,30.265,-97.746,30.264,-97.764,Active
bicycle,6892,114.87,23160,10-06-2018 10:30,10-06-2018 12:30,10,10,6,5,5,13602,13603,2018,30.261,-97.761,30.264,-97.76,Active
