Vehicle Type,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1
bicycle,4842,9415,11/07/2018 21:15:00,11/07/2018 22:45:00,7,21,3,9,1,13917,15810,2018,30.263,-97.755,30.269,-97.728
bicycle,405,2462,11/07/2018 22:00:00,11/07/2018 22:00:00,7,22,3,9,9,14559,15819,2018,30.29,-97.746,30.29,-97.726
bicycle,1176,2446,11/07/2018 22:15:00,11/07/2018 22:30:00,7,22,3,9,9,13924,13925,2018,30.279,-97.755,30.281,-97.757
bicycle,180,0,07/10/2018 18:30:00,07/10/2018 18:30:00,10,18,7,9,9,15329,15329,2018,30.248,-97.735,30.248,-97.735
bicycle,1450,4989,11/07/2018 22:15:00,11/07/2018 22:45:00,7,22,3,9,9,15819,15819,2018,30.291,-97.726,30.29,-97.726
bicycle,386,1255,11/07/2018 22:30:00,11/07/2018 22:30:00,7,22,3,3,3,15798,16111,2018,30.241,-97.726,30.237,-97.723
bicycle,801,3090,11/07/2018 22:30:00,11/07/2018 22:45:00,7,22,3,9,3,14232,15493,2018,30.261,-97.751,30.264,-97.732
bicycle,240,11,10/27/2018 05:00:00,10/27/2018 05:15:00,10,17,6,9,9,15179,15179,2018,30.266,-97.738,30.266,-97.738
bicycle,371,1175,11/07/2018 22:45:00,11/07/2018 22:45:00,7,22,3,3,3,16111,16426,2018,30.237,-97.723,30.236,-97.718
bicycle,515,966,11/07/2018 23:30:00,11/07/2018 23:45:00,7,23,3,3,3,16121,15493,2018,30.26,-97.723,30.264,-97.731
bicycle,348,1014,11/07/2018 23:45:00,11/07/2018 23:45:00,7,23,3,3,3,16121,15493,2018,30.26,-97.723,30.264,-97.731
bicycle,359,1255,11/07/2018 23:45:00,11/07/2018 23:45:00,7,23,3,9,9,13916,14701,2018,30.26,-97.755,30.254,-97.744
bicycle,228,676,12/07/2018 02:15:00,12/07/2018 02:30:00,7,2,4,9,3,15178,15492,2018,30.264,-97.738,30.262,-97.733
bicycle,1093,5858,12/07/2018 06:15:00,12/07/2018 06:30:00,7,6,4,9,9,15819,14559,2018,30.29,-97.726,30.29,-97.747
bicycle,402,1336,12/07/2018 07:30:00,12/07/2018 07:45:00,7,7,4,9,9,14702,14706,2018,30.255,-97.744,30.265,-97.744
bicycle,822,3927,12/07/2018 07:45:00,12/07/2018 07:45:00,7,7,4,9,9,14702,13293,2018,30.255,-97.744,30.276,-97.766
bicycle,606,1674,12/07/2018 07:45:00,12/07/2018 07:45:00,7,7,4,9,9,14401,15186,2018,30.29,-97.748,30.284,-97.737
bicycle,1510,7821,12/07/2018 08:15:00,12/07/2018 08:45:00,7,8,4,5,3,13441,16751,2018,30.253,-97.764,30.259,-97.712
bicycle,1099,5488,12/07/2018 08:15:00,12/07/2018 08:30:00,7,8,4,1,9,17075,14863,2018,30.281,-97.709,30.265,-97.742
bicycle,591,2607,12/07/2018 08:15:00,12/07/2018 08:30:00,7,8,4,3,9,15807,14234,2018,30.262,-97.726,30.266,-97.75
bicycle,429,1867,12/07/2018 08:30:00,12/07/2018 08:45:00,7,8,4,3,9,15807,14707,2018,30.262,-97.726,30.268,-97.743
bicycle,840,530,08/28/2018 01:30:00,08/28/2018 01:30:00,8,13,2,9,9,15021,15486,2018,30.265,-97.739,30.246,-97.731
bicycle,3,36,09/13/2018 11:30:00,09/13/2018 11:30:00,9,11,4,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77
bicycle,609,1947,12/07/2018 08:45:00,12/07/2018 08:45:00,7,8,4,9,9,14392,14241,2018,30.269,-97.749,30.284,-97.752
bicycle,591,2462,12/07/2018 08:45:00,12/07/2018 08:45:00,7,8,4,3,9,16436,14865,2018,30.26,-97.717,30.268,-97.741
bicycle,486,1867,12/07/2018 09:00:00,12/07/2018 09:00:00,7,9,4,3,9,15807,14707,2018,30.262,-97.726,30.269,-97.743
bicycle,1511,5021,12/07/2018 09:30:00,12/07/2018 10:00:00,7,9,4,9,9,14075,15021,2018,30.264,-97.754,30.266,-97.74
bicycle,5,6,06/10/2018 16:00:00,06/10/2018 16:00:00,10,16,6,9,9,14858,14858,2018,30.252,-97.74,30.252,-97.74
bicycle,1908,5295,12/07/2018 09:45:00,12/07/2018 10:15:00,7,9,4,3,9,15800,14706,2018,30.246,-97.727,30.265,-97.743
bicycle,299,917,12/07/2018 10:00:00,12/07/2018 10:15:00,7,10,4,1,1,15340,15026,2018,30.275,-97.734,30.277,-97.739
bicycle,627,2237,12/07/2018 10:00:00,12/07/2018 10:15:00,7,10,4,3,9,15334,14234,2018,30.261,-97.734,30.266,-97.751
bicycle,465,1497,12/07/2018 11:15:00,12/07/2018 11:15:00,7,11,4,9,9,14401,15187,2018,30.29,-97.748,30.285,-97.737
bicycle,428,901,12/07/2018 11:30:00,12/07/2018 11:45:00,7,11,4,9,9,15188,14875,2018,30.289,-97.736,30.292,-97.741
bicycle,705,1159,12/07/2018 11:30:00,12/07/2018 11:45:00,7,11,4,9,9,15187,14714,2018,30.286,-97.737,30.285,-97.743
bicycle,3006,3734,12/07/2018 11:45:00,12/07/2018 12:30:00,7,11,4,9,9,14710,14869,2018,30.276,-97.744,30.278,-97.742
bicycle,535,2382,12/07/2018 11:45:00,12/07/2018 12:00:00,7,11,4,9,9,15018,14550,2018,30.258,-97.739,30.268,-97.746
bicycle,496,1481,12/07/2018 12:15:00,12/07/2018 12:30:00,7,12,4,9,9,14706,14863,2018,30.265,-97.744,30.265,-97.742
bicycle,3600,6330,09/30/2018 04:45:00,09/30/2018 05:45:00,9,16,7,8,9,12973,14705,2018,30.264,-97.771,30.263,-97.745
bicycle,359,22,09/26/2018 11:30:00,09/26/2018 11:30:00,9,23,3,9,9,15178,14864,2018,30.265,-97.737,30.267,-97.741
bicycle,240,0,07/10/2018 15:15:00,07/10/2018 15:15:00,10,15,7,9,9,14389,14389,2018,30.26,-97.748,30.26,-97.748
bicycle,2124,5263,12/07/2018 12:15:00,12/07/2018 12:45:00,7,12,4,9,9,14402,15178,2018,30.292,-97.748,30.264,-97.738
bicycle,650,20,09/28/2018 09:00:00,09/28/2018 09:15:00,9,21,5,9,9,14388,14388,2018,30.259,-97.749,30.259,-97.749
bicycle,1624,5102,12/07/2018 12:30:00,12/07/2018 13:00:00,7,12,4,9,9,14557,15178,2018,30.285,-97.746,30.264,-97.738
bicycle,439,1577,12/07/2018 12:45:00,12/07/2018 12:45:00,7,12,4,9,9,14720,14872,2018,30.299,-97.743,30.286,-97.742
bicycle,3051,10300,12/07/2018 12:45:00,12/07/2018 13:30:00,7,12,4,9,9,14389,14546,2018,30.26,-97.749,30.26,-97.747
bicycle,2083,2929,12/07/2018 13:00:00,12/07/2018 13:30:00,7,13,4,1,1,16917,16917,2018,30.281,-97.71,30.281,-97.71
bicycle,1657,3524,12/07/2018 13:30:00,12/07/2018 14:00:00,7,13,4,1,1,17075,17075,2018,30.281,-97.709,30.281,-97.709
bicycle,571,3959,12/07/2018 14:15:00,12/07/2018 14:15:00,7,14,4,9,3,15017,17064,2018,30.257,-97.739,30.256,-97.709
bicycle,895,3186,12/07/2018 14:15:00,12/07/2018 14:30:00,7,14,4,9,9,15351,16302,2018,30.301,-97.733,30.316,-97.719
bicycle,1688,4603,12/07/2018 14:15:00,12/07/2018 14:45:00,7,14,4,9,9,14385,14707,2018,30.252,-97.749,30.267,-97.743
bicycle,245,724,12/07/2018 14:15:00,12/07/2018 14:30:00,7,14,4,9,9,14872,14400,2018,30.286,-97.742,30.288,-97.748
bicycle,662,1819,12/07/2018 15:00:00,12/07/2018 15:15:00,7,15,4,9,9,14243,15188,2018,30.289,-97.751,30.287,-97.737
bicycle,358,702,08/31/2018 01:15:00,08/31/2018 01:15:00,8,13,5,9,9,14073,13916,2018,30.258,-97.754,30.26,-97.754
bicycle,648,271,03/09/2018 19:00:00,03/09/2018 19:15:00,9,19,1,9,9,14385,14547,2018,30.251,-97.749,30.261,-97.745
bicycle,1484,7580,12/07/2018 15:15:00,12/07/2018 15:30:00,7,15,4,3,5,16751,13441,2018,30.259,-97.713,30.253,-97.764
bicycle,2538,4538,12/07/2018 15:45:00,12/07/2018 16:30:00,7,15,4,9,9,13762,14077,2018,30.268,-97.757,30.269,-97.754
bicycle,60,122,09/25/2018 02:00:00,09/25/2018 02:00:00,9,14,2,5,5,13918,13918,2018,30.264,-97.755,30.264,-97.756
bicycle,600,4168,12/07/2018 15:45:00,12/07/2018 16:00:00,7,15,4,9,9,14714,14544,2018,30.284,-97.744,30.255,-97.745
bicycle,533,708,12/07/2018 15:45:00,12/07/2018 16:00:00,7,15,4,9,9,16302,16302,2018,30.316,-97.719,30.316,-97.719
bicycle,572,2237,12/07/2018 16:15:00,12/07/2018 16:15:00,7,16,4,9,9,14865,15018,2018,30.269,-97.742,30.258,-97.739
bicycle,746,2237,12/07/2018 16:15:00,12/07/2018 16:30:00,7,16,4,9,3,14234,15334,2018,30.266,-97.752,30.261,-97.734
bicycle,7545,4452,02/09/2018 14:30:00,02/09/2018 16:30:00,9,14,7,9,5,14547,13130,2018,30.26,-97.746,30.264,-97.767
bicycle,585,2044,12/07/2018 16:30:00,12/07/2018 16:45:00,7,16,4,9,9,14865,14702,2018,30.27,-97.742,30.255,-97.744
bicycle,333,805,12/07/2018 16:30:00,12/07/2018 16:30:00,7,16,4,9,9,14401,14714,2018,30.289,-97.748,30.284,-97.745
bicycle,240,744,03/10/2018 10:45:00,03/10/2018 10:45:00,10,10,3,9,9,14077,14549,2018,30.268,-97.754,30.266,-97.747
bicycle,420,1138,09/16/2018 07:15:00,09/16/2018 07:15:00,9,19,7,9,9,14389,13920,2018,30.261,-97.748,30.268,-97.756
bicycle,1068,5375,12/07/2018 16:30:00,12/07/2018 16:45:00,7,16,4,9,1,14863,16919,2018,30.264,-97.742,30.285,-97.711
bicycle,420,0,09/22/2018 11:45:00,09/22/2018 11:45:00,9,23,6,9,9,15021,15021,2018,30.266,-97.739,30.266,-97.739
bicycle,439,885,12/07/2018 16:30:00,12/07/2018 16:45:00,7,16,4,9,9,14863,15018,2018,30.265,-97.742,30.259,-97.739
bicycle,1450,4361,12/07/2018 16:45:00,12/07/2018 17:00:00,7,16,4,9,9,15662,14391,2018,30.291,-97.729,30.265,-97.749
bicycle,626,1706,12/07/2018 16:45:00,12/07/2018 17:00:00,7,16,4,9,9,14865,14077,2018,30.27,-97.742,30.269,-97.753
bicycle,471,15,10/21/2018 04:45:00,10/21/2018 04:45:00,10,16,7,8,5,12816,13603,2018,30.265,-97.772,30.264,-97.76
bicycle,1493,4474,12/07/2018 16:45:00,12/07/2018 17:15:00,7,16,4,9,5,14863,13445,2018,30.265,-97.742,30.264,-97.763
bicycle,4,2,08/31/2018 02:30:00,08/31/2018 02:30:00,8,14,5,9,9,15179,15179,2018,30.266,-97.737,30.266,-97.737
bicycle,1502,5842,12/07/2018 16:45:00,12/07/2018 17:15:00,7,16,4,8,9,12973,14559,2018,30.264,-97.771,30.291,-97.747
bicycle,540,1658,12/07/2018 17:00:00,12/07/2018 17:00:00,7,17,4,9,1,14875,15660,2018,30.292,-97.741,30.287,-97.729
bicycle,658,2881,12/07/2018 17:00:00,12/07/2018 17:15:00,7,17,4,9,3,14234,15807,2018,30.266,-97.75,30.262,-97.726
bicycle,702,2060,12/07/2018 17:00:00,12/07/2018 17:15:00,7,17,4,9,9,14078,15019,2018,30.27,-97.753,30.261,-97.738
bicycle,838,3283,12/07/2018 17:15:00,12/07/2018 17:15:00,7,17,4,9,9,14707,14401,2018,30.268,-97.744,30.29,-97.749
bicycle,2040,7387,12/07/2018 17:30:00,12/07/2018 18:00:00,7,17,4,9,9,14549,16146,2018,30.267,-97.747,30.318,-97.722
bicycle,120,32,09/16/2018 11:00:00,09/16/2018 11:00:00,9,11,7,9,9,14235,14235,2018,30.269,-97.751,30.269,-97.751
bicycle,909,2253,12/07/2018 17:30:00,12/07/2018 17:45:00,7,17,4,9,1,14707,15495,2018,30.268,-97.743,30.269,-97.731
bicycle,746,3009,12/07/2018 17:30:00,12/07/2018 17:45:00,7,17,4,9,8,14391,13447,2018,30.265,-97.748,30.268,-97.764
bicycle,1540,4780,12/07/2018 17:30:00,12/07/2018 18:00:00,7,17,4,9,9,13293,14701,2018,30.276,-97.766,30.254,-97.744
bicycle,1320,2379,01/10/2018 18:15:00,01/10/2018 18:30:00,10,18,1,9,9,13919,14078,2018,30.267,-97.754,30.27,-97.754
bicycle,1256,5295,12/07/2018 17:30:00,12/07/2018 18:00:00,7,17,4,9,9,13293,14699,2018,30.276,-97.765,30.248,-97.744
bicycle,3372,11072,12/07/2018 18:00:00,12/07/2018 18:45:00,7,18,4,9,9,14701,14386,2018,30.254,-97.745,30.254,-97.748
bicycle,1769,6824,12/07/2018 18:00:00,12/07/2018 18:30:00,7,18,4,9,3,14392,16111,2018,30.268,-97.748,30.236,-97.722
bicycle,1041,4748,12/07/2018 18:30:00,12/07/2018 18:45:00,7,18,4,9,3,14706,16270,2018,30.265,-97.743,30.239,-97.72
bicycle,682,3090,12/07/2018 18:45:00,12/07/2018 19:00:00,7,18,4,9,9,14392,14401,2018,30.268,-97.749,30.289,-97.748
bicycle,408,1497,12/07/2018 18:45:00,12/07/2018 19:00:00,7,18,4,3,3,16434,16122,2018,30.254,-97.717,30.262,-97.722
bicycle,1390,3412,12/07/2018 19:00:00,12/07/2018 19:30:00,7,19,4,3,9,16119,14862,2018,30.256,-97.723,30.261,-97.742
bicycle,547,3267,12/07/2018 19:15:00,12/07/2018 19:15:00,7,19,4,1,9,15339,15017,2018,30.273,-97.735,30.256,-97.739
bicycle,5602,2832,12/07/2018 19:30:00,12/07/2018 21:00:00,7,19,4,9,9,14392,14393,2018,30.268,-97.749,30.27,-97.748
bicycle,14467,24832,12/07/2018 19:30:00,12/07/2018 23:30:00,7,19,4,3,3,16122,16591,2018,30.262,-97.722,30.254,-97.716
bicycle,470,1416,12/07/2018 19:30:00,12/07/2018 19:45:00,7,19,4,9,9,14862,14547,2018,30.261,-97.742,30.261,-97.747
bicycle,1483,4104,12/07/2018 19:30:00,12/07/2018 20:00:00,7,19,4,3,3,16111,16111,2018,30.236,-97.722,30.236,-97.722
bicycle,918,4023,12/07/2018 19:45:00,12/07/2018 20:00:00,7,19,4,3,1,16270,16911,2018,30.239,-97.72,30.265,-97.71
bicycle,4785,2945,12/07/2018 19:45:00,12/07/2018 21:00:00,7,19,4,9,9,14392,14393,2018,30.268,-97.749,30.27,-97.749
bicycle,596,1770,12/07/2018 19:45:00,12/07/2018 20:00:00,7,19,4,9,9,13925,14236,2018,30.281,-97.757,30.271,-97.75
bicycle,1245,4426,12/07/2018 20:15:00,12/07/2018 20:30:00,7,20,4,10,1,12820,14868,2018,30.275,-97.771,30.277,-97.742
bicycle,2335,4410,12/07/2018 20:30:00,12/07/2018 21:15:00,7,20,4,9,9,15019,15020,2018,30.262,-97.739,30.263,-97.738
bicycle,4453,17156,12/07/2018 20:45:00,12/07/2018 22:00:00,7,20,4,1,1,16287,17075,2018,30.28,-97.721,30.281,-97.709
bicycle,517,1722,12/07/2018 21:00:00,12/07/2018 21:15:00,7,21,4,1,1,16917,16289,2018,30.281,-97.71,30.284,-97.719
bicycle,1207,2237,12/07/2018 21:15:00,12/07/2018 21:30:00,7,21,4,9,9,14547,15179,2018,30.261,-97.747,30.266,-97.736
bicycle,1428,0,09/10/2018 19:15:00,09/10/2018 19:45:00,10,19,2,9,9,14705,14705,2018,30.263,-97.744,30.263,-97.744
bicycle,1385,3524,12/07/2018 21:15:00,12/07/2018 21:30:00,7,21,4,9,9,14070,15018,2018,30.251,-97.754,30.259,-97.739
bicycle,440,1159,12/07/2018 21:15:00,12/07/2018 21:15:00,7,21,4,1,3,16911,16751,2018,30.265,-97.71,30.259,-97.712
bicycle,709,1738,12/07/2018 21:15:00,12/07/2018 21:30:00,7,21,4,9,9,14401,15186,2018,30.29,-97.749,30.284,-97.737
bicycle,1486,3895,12/07/2018 21:15:00,12/07/2018 21:45:00,7,21,4,9,9,13912,14701,2018,30.25,-97.755,30.254,-97.744
bicycle,4108,1094,12/07/2018 21:30:00,12/07/2018 22:30:00,7,21,4,9,9,15021,14235,2018,30.266,-97.74,30.27,-97.75
bicycle,1096,2253,12/07/2018 21:30:00,12/07/2018 21:45:00,7,21,4,9,9,15177,14707,2018,30.262,-97.738,30.268,-97.743
bicycle,413,1304,12/07/2018 21:45:00,12/07/2018 21:45:00,7,21,4,9,9,14558,14875,2018,30.289,-97.747,30.292,-97.741
bicycle,2700,1169,12/10/2018 14:15:00,12/10/2018 15:00:00,10,14,5,5,9,13759,14711,2018,30.261,-97.757,30.278,-97.743
bicycle,639,2301,12/07/2018 21:45:00,12/07/2018 21:45:00,7,21,4,9,9,15018,14701,2018,30.259,-97.739,30.254,-97.745
bicycle,1464,3573,12/07/2018 21:45:00,12/07/2018 22:15:00,7,21,4,1,3,15810,15334,2018,30.269,-97.728,30.261,-97.734
bicycle,867,3106,12/07/2018 22:00:00,12/07/2018 22:15:00,7,22,4,9,9,14865,14558,2018,30.268,-97.742,30.289,-97.746
bicycle,1462,3009,12/07/2018 22:00:00,12/07/2018 22:30:00,7,22,4,9,9,14393,13925,2018,30.271,-97.749,30.281,-97.757
bicycle,1380,111,01/09/2018 15:00:00,01/09/2018 15:15:00,9,15,6,9,9,14861,14862,2018,30.26,-97.742,30.261,-97.741
bicycle,1080,5025,08/22/2018 02:15:00,08/22/2018 02:30:00,8,14,3,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,2260,6663,12/07/2018 22:00:00,12/07/2018 22:45:00,7,22,4,3,3,15334,16111,2018,30.261,-97.733,30.236,-97.722
bicycle,183,483,12/07/2018 22:15:00,12/07/2018 22:15:00,7,22,4,9,9,14875,14559,2018,30.292,-97.741,30.291,-97.746
bicycle,1182,3387,07/10/2018 12:15:00,07/10/2018 12:30:00,10,12,7,3,9,16272,14389,2018,30.243,-97.718,30.261,-97.749
bicycle,440,1786,12/07/2018 22:15:00,12/07/2018 22:15:00,7,22,4,1,9,15660,14877,2018,30.287,-97.729,30.297,-97.742
bicycle,1485,12,01/10/2018 22:45:00,01/10/2018 23:00:00,10,22,1,5,5,13283,13918,2018,30.252,-97.764,30.264,-97.756
bicycle,1517,4265,12/07/2018 22:30:00,12/07/2018 22:45:00,7,22,4,9,9,15347,15034,2018,30.291,-97.735,30.296,-97.739
bicycle,1489,6051,12/07/2018 22:30:00,12/07/2018 23:00:00,7,22,4,1,1,16289,17075,2018,30.284,-97.719,30.281,-97.709
bicycle,387,1062,12/07/2018 22:45:00,12/07/2018 22:45:00,7,22,4,3,9,15493,15021,2018,30.264,-97.731,30.265,-97.74
bicycle,613,2092,12/07/2018 22:45:00,12/07/2018 23:00:00,7,22,4,9,9,15188,14243,2018,30.287,-97.737,30.289,-97.751
bicycle,689,3637,12/07/2018 22:45:00,12/07/2018 23:00:00,7,22,4,9,4,16146,15833,2018,30.318,-97.722,30.324,-97.727
bicycle,1493,0,07/09/2018 15:00:00,07/09/2018 15:30:00,9,15,5,9,9,14706,14706,2018,30.265,-97.745,30.265,-97.745
bicycle,290,772,12/07/2018 23:15:00,12/07/2018 23:30:00,7,23,4,9,9,14235,14548,2018,30.27,-97.75,30.265,-97.747
bicycle,544,2398,12/07/2018 23:30:00,12/07/2018 23:30:00,7,23,4,9,9,14225,14549,2018,30.246,-97.751,30.266,-97.746
bicycle,4667,2977,12/07/2018 23:30:00,07/13/2018 12:45:00,7,23,4,9,9,14546,14546,2018,30.26,-97.747,30.26,-97.747
bicycle,728,2446,12/07/2018 23:45:00,07/13/2018 12:00:00,7,23,4,9,9,15019,15329,2018,30.262,-97.739,30.248,-97.735
bicycle,488,901,12/07/2018 23:45:00,07/13/2018 12:00:00,7,23,4,9,9,14549,15022,2018,30.266,-97.746,30.267,-97.739
bicycle,202,338,07/13/2018 12:00:00,07/13/2018 12:00:00,7,0,5,9,9,15022,14864,2018,30.267,-97.739,30.266,-97.742
bicycle,1265,3380,07/13/2018 12:45:00,07/13/2018 01:00:00,7,0,5,9,9,14077,14401,2018,30.269,-97.754,30.29,-97.748
bicycle,288,1336,07/13/2018 01:30:00,07/13/2018 01:30:00,7,1,5,9,9,14707,15018,2018,30.268,-97.743,30.259,-97.739
bicycle,300,923,08/25/2018 09:15:00,08/25/2018 09:30:00,8,21,6,3,1,15493,15495,2018,30.264,-97.732,30.27,-97.731
bicycle,689,2768,07/13/2018 02:30:00,07/13/2018 02:45:00,7,2,5,9,9,15019,13920,2018,30.261,-97.738,30.27,-97.756
bicycle,719,3122,07/13/2018 04:45:00,07/13/2018 05:00:00,7,4,5,9,9,15177,14863,2018,30.262,-97.738,30.265,-97.742
bicycle,835,3219,07/13/2018 07:15:00,07/13/2018 07:30:00,7,7,5,9,3,14392,16278,2018,30.268,-97.749,30.258,-97.72
bicycle,771,3154,07/13/2018 07:30:00,07/13/2018 07:30:00,7,7,5,9,3,14392,16278,2018,30.268,-97.749,30.258,-97.72
bicycle,543,2720,07/13/2018 08:00:00,07/13/2018 08:15:00,7,8,5,3,9,15965,14546,2018,30.263,-97.726,30.259,-97.747
bicycle,795,2977,07/13/2018 08:00:00,07/13/2018 08:15:00,7,8,5,9,9,14401,14550,2018,30.29,-97.748,30.269,-97.745
bicycle,1405,4490,07/13/2018 08:15:00,07/13/2018 08:45:00,7,8,5,1,9,17075,14395,2018,30.281,-97.709,30.274,-97.748
bicycle,1000,10,10/13/2018 01:15:00,10/13/2018 01:30:00,10,13,6,9,9,15019,14864,2018,30.26,-97.738,30.267,-97.741
bicycle,1116,1,01/10/2018 14:00:00,01/10/2018 14:15:00,10,14,1,9,9,14551,14705,2018,30.271,-97.747,30.263,-97.744
bicycle,1900,8755,07/13/2018 08:30:00,07/13/2018 09:00:00,7,8,5,9,9,14066,14872,2018,30.241,-97.753,30.285,-97.742
bicycle,493,2140,07/13/2018 08:30:00,07/13/2018 08:45:00,7,8,5,9,9,14719,14869,2018,30.296,-97.743,30.278,-97.742
bicycle,1163,5037,07/13/2018 08:45:00,07/13/2018 09:00:00,7,8,5,9,9,13766,14066,2018,30.277,-97.758,30.242,-97.753
bicycle,1500,1204,01/09/2018 12:45:00,01/09/2018 13:15:00,9,12,6,9,9,14386,14389,2018,30.252,-97.748,30.26,-97.747
bicycle,358,1851,07/13/2018 08:45:00,07/13/2018 08:45:00,7,8,5,3,9,15807,14707,2018,30.262,-97.726,30.268,-97.743
bicycle,553,2366,07/13/2018 08:45:00,07/13/2018 09:00:00,7,8,5,1,3,15810,16434,2018,30.269,-97.728,30.255,-97.718
bicycle,344,1368,07/13/2018 08:45:00,07/13/2018 09:00:00,7,8,5,1,9,15495,14865,2018,30.27,-97.731,30.268,-97.741
bicycle,793,2961,07/13/2018 09:00:00,07/13/2018 09:15:00,7,9,5,9,9,14714,16132,2018,30.284,-97.745,30.285,-97.723
bicycle,1391,3573,07/13/2018 09:15:00,07/13/2018 09:30:00,7,9,5,9,9,13767,14865,2018,30.28,-97.759,30.269,-97.741
bicycle,913,4104,07/13/2018 09:15:00,07/13/2018 09:30:00,7,9,5,9,9,14718,13292,2018,30.294,-97.744,30.274,-97.764
bicycle,610,2736,07/13/2018 09:30:00,07/13/2018 09:30:00,7,9,5,1,9,16285,14708,2018,30.275,-97.72,30.27,-97.745
bicycle,366,1191,07/13/2018 09:30:00,07/13/2018 09:30:00,7,9,5,9,9,13920,14550,2018,30.269,-97.756,30.269,-97.746
bicycle,1746,7693,07/13/2018 10:00:00,07/13/2018 10:30:00,7,10,5,9,9,14224,14381,2018,30.243,-97.751,30.242,-97.75
bicycle,410,1674,07/13/2018 10:15:00,07/13/2018 10:15:00,7,10,5,9,9,14386,14706,2018,30.254,-97.748,30.265,-97.745
bicycle,466,1867,07/13/2018 10:45:00,07/13/2018 11:00:00,7,10,5,3,3,15334,16434,2018,30.26,-97.734,30.255,-97.717
bicycle,24247,5069,07/13/2018 11:00:00,07/13/2018 05:45:00,7,11,5,9,9,15021,14546,2018,30.265,-97.738,30.259,-97.747
bicycle,4665,5,09/30/2018 02:30:00,09/30/2018 03:45:00,9,14,7,9,9,15180,15180,2018,30.268,-97.736,30.268,-97.736
bicycle,326,1867,07/13/2018 11:30:00,07/13/2018 11:30:00,7,11,5,3,3,16434,15334,2018,30.254,-97.717,30.261,-97.735
bicycle,1580,3299,07/13/2018 11:30:00,07/13/2018 12:00:00,7,11,5,9,9,14701,14701,2018,30.254,-97.744,30.254,-97.744
bicycle,35,3,10/13/2018 05:30:00,10/13/2018 05:30:00,10,17,6,9,9,14710,14710,2018,30.274,-97.743,30.274,-97.743
bicycle,955,2140,07/13/2018 11:30:00,07/13/2018 12:00:00,7,11,5,9,9,14706,14706,2018,30.265,-97.743,30.265,-97.743
bicycle,1380,3331,12/10/2018 16:30:00,12/10/2018 17:00:00,10,16,5,9,5,14548,13288,2018,30.265,-97.746,30.264,-97.764
bicycle,6892,23160,06/10/2018 10:30:00,06/10/2018 12:30:00,10,10,6,5,5,13602,13603,2018,30.261,-97.761,30.264,-97.76
bicycle,364,1690,07/13/2018 12:15:00,07/13/2018 12:30:00,7,12,5,9,9,14712,14875,2018,30.28,-97.743,30.294,-97.742
bicycle,1440,346,02/09/2018 15:00:00,02/09/2018 15:30:00,9,15,7,3,9,16115,15800,2018,30.245,-97.723,30.245,-97.726
bicycle,1336,4377,07/13/2018 01:30:00,07/13/2018 02:00:00,7,13,5,9,9,15662,14391,2018,30.291,-97.729,30.265,-97.749
bicycle,1240,2229,01/09/2018 03:15:00,01/09/2018 03:45:00,9,3,6,9,9,15017,15019,2018,30.255,-97.739,30.26,-97.738
bicycle,488,1722,07/13/2018 01:45:00,07/13/2018 01:45:00,7,13,5,9,9,14243,15029,2018,30.289,-97.751,30.285,-97.74
bicycle,650,2350,07/13/2018 01:45:00,07/13/2018 02:00:00,7,13,5,9,5,14706,13760,2018,30.265,-97.743,30.263,-97.759
bicycle,462,1851,07/13/2018 01:45:00,07/13/2018 02:00:00,7,13,5,9,5,14548,13760,2018,30.265,-97.747,30.263,-97.759
bicycle,1020,2407,08/25/2018 02:45:00,08/25/2018 03:00:00,8,2,6,9,9,14706,15020,2018,30.265,-97.743,30.262,-97.738
bicycle,9786,18572,07/13/2018 02:00:00,07/13/2018 04:45:00,7,14,5,9,3,14877,16119,2018,30.297,-97.742,30.256,-97.722
bicycle,240,558,09/19/2018 02:15:00,09/19/2018 02:15:00,9,14,3,9,9,15329,15173,2018,30.249,-97.735,30.251,-97.736
bicycle,1800,9447,07/13/2018 02:15:00,07/13/2018 02:45:00,7,14,5,3,9,15962,14234,2018,30.257,-97.725,30.266,-97.752
bicycle,1442,3685,07/13/2018 02:15:00,07/13/2018 02:45:00,7,14,5,9,9,14706,14066,2018,30.265,-97.745,30.242,-97.754
bicycle,1461,415,09/19/2018 12:30:00,09/19/2018 01:00:00,9,12,3,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,615,1835,07/13/2018 02:30:00,07/13/2018 02:45:00,7,14,5,9,9,16132,15031,2018,30.285,-97.723,30.289,-97.739
bicycle,824,2849,07/13/2018 02:45:00,07/13/2018 03:00:00,7,14,5,9,9,14241,14391,2018,30.284,-97.752,30.266,-97.748
bicycle,360,0,09/26/2018 08:00:00,09/26/2018 08:15:00,9,20,3,5,5,13918,13918,2018,30.264,-97.755,30.264,-97.755
bicycle,401,1658,07/13/2018 03:00:00,07/13/2018 03:00:00,7,15,5,9,9,14558,15186,2018,30.289,-97.746,30.284,-97.737
bicycle,234,248,10/14/2018 07:00:00,10/14/2018 07:15:00,10,7,7,9,9,14389,14075,2018,30.261,-97.749,30.263,-97.754
