stationid,lat,lon
14705,30.264,-97.743
14863,30.263,-97.742
15018,30.259,-97.738
13442,30.256,-97.762
14385,30.25,-97.749
15489,30.255,-97.732
15021,30.264,-97.738
14079,30.271,-97.754
15168,30.239,-97.737
14389,30.261,-97.747
13442,30.255,-97.762
14075,30.263,-97.754
14075,30.263,-97.754
14861,30.26,-97.741
16122,30.261,-97.721
14705,30.264,-97.743
14384,30.249,-97.749
13759,30.26,-97.757
14705,30.263,-97.744
15964,30.261,-97.725
13437,30.245,-97.763
13918,30.264,-97.756
15017,30.256,-97.739
13132,30.268,-97.768
13758,30.259,-97.758
14233,30.265,-97.751
14233,30.265,-97.75
13602,30.261,-97.759
14548,30.264,-97.745
14391,30.265,-97.748
14548,30.265,-97.746
15020,30.262,-97.738
12020,30.245,-97.785
14389,30.261,-97.749
14863,30.265,-97.74
14706,30.264,-97.744
14232,30.262,-97.749
12976,30.271,-97.771
14391,30.265,-97.748
14226,30.247,-97.75
14554,30.278,-97.745
14390,30.264,-97.748
14858,30.252,-97.74
14704,30.26,-97.745
13288,30.265,-97.766
14075,30.263,-97.753
15178,30.265,-97.737
15178,30.264,-97.737
13596,30.248,-97.761
14389,30.261,-97.749
12973,30.264,-97.769
14389,30.26,-97.749
13600,30.257,-97.76
15810,30.268,-97.726
14389,30.261,-97.749
14862,30.262,-97.741
14865,30.268,-97.742
13600,30.257,-97.76
15018,30.257,-97.738
14232,30.261,-97.751
15019,30.26,-97.737
13759,30.261,-97.758
14707,30.268,-97.743
14080,30.275,-97.752
16270,30.239,-97.72
16751,30.259,-97.711
15022,30.267,-97.74
14705,30.263,-97.744
14385,30.251,-97.749
13760,30.262,-97.758
14547,30.261,-97.747
14232,30.261,-97.75
13288,30.263,-97.765
15178,30.265,-97.736
14701,30.254,-97.744
14232,30.262,-97.75
15021,30.264,-97.738
13912,30.25,-97.754
15493,30.265,-97.732
15802,30.25,-97.727
15807,30.262,-97.726
14230,30.258,-97.751
13445,30.264,-97.763
15022,30.267,-97.739
15178,30.264,-97.737
15178,30.264,-97.737
13603,30.264,-97.76
13918,30.264,-97.756
14075,30.263,-97.754
13917,30.262,-97.755
14388,30.257,-97.749
14065,30.238,-97.753
14389,30.261,-97.749
13134,30.271,-97.767
14864,30.267,-97.741
14861,30.26,-97.741
14079,30.271,-97.753
14231,30.26,-97.75
12977,30.274,-97.77
14707,30.268,-97.744
13130,30.263,-97.768
14706,30.265,-97.743
15019,30.26,-97.738
13760,30.263,-97.757
13442,30.255,-97.763
13916,30.259,-97.756
16121,30.26,-97.722
13918,30.264,-97.755
12658,30.263,-97.775
14706,30.266,-97.743
14871,30.282,-97.741
13762,30.266,-97.757
13442,30.256,-97.761
14863,30.265,-97.741
14078,30.27,-97.753
15329,30.248,-97.734
13919,30.267,-97.754
15178,30.264,-97.738
14706,30.265,-97.743
13751,30.241,-97.756
14705,30.263,-97.744
15021,30.264,-97.738
14867,30.274,-97.74
13446,30.265,-97.764
14387,30.256,-97.747
12660,30.268,-97.773
15019,30.26,-97.738
15178,30.264,-97.737
15017,30.256,-97.739
14227,30.249,-97.749
14545,30.256,-97.746
15017,30.257,-97.739
13918,30.264,-97.755
14390,30.263,-97.749
13446,30.266,-97.763
16122,30.261,-97.722
13920,30.269,-97.754
15019,30.26,-97.738
14871,30.283,-97.741
12335,30.245,-97.779
15647,30.256,-97.728
14391,30.265,-97.748
14389,30.261,-97.748
14389,30.261,-97.747
14391,30.265,-97.747
14076,30.266,-97.753
14234,30.266,-97.75
14866,30.272,-97.741
12973,30.264,-97.771
14235,30.269,-97.75
14075,30.263,-97.754
15178,30.264,-97.737
15178,30.265,-97.737
13442,30.255,-97.761
13442,30.256,-97.763
15493,30.264,-97.733
13289,30.266,-97.765
13920,30.268,-97.755
12973,30.264,-97.771
13916,30.26,-97.755
15178,30.264,-97.737
13759,30.26,-97.758
14873,30.288,-97.741
13751,30.241,-97.756
12973,30.264,-97.771
14227,30.25,-97.749
14234,30.266,-97.751
14853,30.24,-97.74
16270,30.239,-97.72
14233,30.265,-97.75
15018,30.258,-97.738
14864,30.267,-97.741
14234,30.266,-97.751
12973,30.264,-97.77
15967,30.268,-97.725
15018,30.257,-97.739
14391,30.265,-97.749
14861,30.26,-97.741
14707,30.267,-97.743
13446,30.265,-97.762
15008,30.235,-97.739
13291,30.271,-97.765
13445,30.263,-97.762
13284,30.255,-97.764
15008,30.235,-97.739
13442,30.256,-97.761
14389,30.261,-97.749
13445,30.263,-97.762
15023,30.269,-97.738
15021,30.264,-97.739
14392,30.268,-97.748
14704,30.26,-97.742
14389,30.261,-97.749
14392,30.267,-97.748
13445,30.263,-97.763
13440,30.252,-97.763
15174,30.253,-97.737
15649,30.261,-97.729
12973,30.264,-97.77
14235,30.269,-97.75
14868,30.277,-97.742
14389,30.261,-97.748
14863,30.264,-97.741
14707,30.267,-97.742
14548,30.264,-97.745
13288,30.264,-97.764
15020,30.262,-97.738
14239,30.278,-97.752
13437,30.245,-97.763
13920,30.269,-97.755
13761,30.265,-97.759
14864,30.267,-97.74
14863,30.265,-97.741
13907,30.237,-97.754
13447,30.267,-97.764
13603,30.264,-97.76
14074,30.261,-97.752
13604,30.267,-97.761
15334,30.26,-97.734
14389,30.261,-97.749
14079,30.271,-97.753
13288,30.265,-97.766
16270,30.239,-97.72
13605,30.269,-97.76
14549,30.266,-97.744
14391,30.265,-97.748
14391,30.266,-97.747
14858,30.251,-97.741
14075,30.263,-97.753
14233,30.264,-97.749
14234,30.267,-97.751
14706,30.265,-97.745
14545,30.256,-97.746
14875,30.293,-97.741
14875,30.292,-97.741
14866,30.272,-97.741
14080,30.276,-97.752
15021,30.266,-97.739
14702,30.256,-97.743
15021,30.264,-97.739
14705,30.264,-97.743
14861,30.26,-97.741
13442,30.256,-97.763
14698,30.247,-97.744
14075,30.262,-97.753
13442,30.256,-97.762
15988,30.318,-97.724
14546,30.259,-97.746
14388,30.258,-97.749
16593,30.259,-97.715
14078,30.271,-97.753
15020,30.262,-97.738
14706,30.266,-97.744
13919,30.267,-97.755
12973,30.265,-97.769
14864,30.266,-97.74
14391,30.265,-97.747
14232,30.261,-97.75
14863,30.264,-97.74
14548,30.263,-97.746
12815,30.264,-97.772
15330,30.251,-97.735
14547,30.262,-97.746
15174,30.254,-97.737
13288,30.264,-97.765
14233,30.265,-97.75
14393,30.27,-97.749
14549,30.267,-97.747
13289,30.266,-97.765
14705,30.263,-97.744
14227,30.25,-97.749
15019,30.26,-97.738
15965,30.262,-97.725
14864,30.267,-97.741
14863,30.265,-97.742
14549,30.265,-97.745
14233,30.265,-97.751
13916,30.259,-97.754
15021,30.264,-97.738
14706,30.264,-97.744
13288,30.265,-97.765
15336,30.265,-97.735
14863,30.264,-97.741
15807,30.262,-97.726
14546,30.258,-97.746
14232,30.261,-97.752
14232,30.261,-97.75
13603,30.264,-97.76
15179,30.267,-97.736
14230,30.258,-97.751
15021,30.266,-97.74
14078,30.27,-97.753
13442,30.255,-97.761
13917,30.262,-97.755
13760,30.262,-97.757
15178,30.264,-97.736
13919,30.266,-97.755
14544,30.256,-97.746
14864,30.266,-97.74
14389,30.261,-97.749
15027,30.28,-97.738
15336,30.266,-97.735
13442,30.255,-97.761
13918,30.264,-97.756
14073,30.259,-97.753
14550,30.269,-97.746
13759,30.261,-97.758
13763,30.271,-97.757
13289,30.266,-97.765
14073,30.259,-97.753
13602,30.261,-97.759
14390,30.264,-97.748
13450,30.275,-97.763
14225,30.245,-97.751
14707,30.267,-97.745
14389,30.26,-97.748
14865,30.268,-97.741
15182,30.273,-97.737
15021,30.264,-97.74
14074,30.259,-97.753
14865,30.268,-97.741
14706,30.265,-97.742
15019,30.26,-97.738
15335,30.264,-97.733
14075,30.263,-97.754
14385,30.251,-97.749
13916,30.259,-97.754
17263,30.353,-97.705
13291,30.27,-97.766
13917,30.26,-97.755
14389,30.261,-97.749
14864,30.267,-97.74
14546,30.258,-97.746
16118,30.252,-97.722
13917,30.261,-97.755
14706,30.266,-97.743
15965,30.262,-97.724
13289,30.266,-97.765
14391,30.265,-97.747
13442,30.255,-97.762
14863,30.263,-97.74
14864,30.265,-97.742
14389,30.261,-97.748
12651,30.247,-97.775
15485,30.245,-97.731
14389,30.26,-97.749
15021,30.265,-97.739
14232,30.263,-97.75
13282,30.251,-97.765
13917,30.261,-97.755
13442,30.255,-97.761
15021,30.266,-97.738
14389,30.261,-97.748
14227,30.249,-97.75
15021,30.264,-97.74
14702,30.256,-97.743
14233,30.265,-97.751
15022,30.267,-97.739
14546,30.258,-97.746
13442,30.255,-97.761
14547,30.262,-97.745
14548,30.265,-97.746
14392,30.267,-97.748
13919,30.266,-97.755
14865,30.268,-97.742
15807,30.262,-97.726
15343,30.283,-97.734
15177,30.261,-97.737
14235,30.269,-97.751
13759,30.261,-97.758
14391,30.265,-97.749
13134,30.271,-97.768
14550,30.269,-97.746
14233,30.264,-97.749
13603,30.264,-97.76
13596,30.248,-97.761
13917,30.263,-97.756
15180,30.269,-97.736
15178,30.265,-97.737
15021,30.264,-97.739
14230,30.257,-97.75
15180,30.269,-97.736
14389,30.261,-97.749
13917,30.261,-97.755
14391,30.264,-97.747
13279,30.243,-97.764
14707,30.268,-97.743
13918,30.264,-97.755
15184,30.277,-97.736
14231,30.258,-97.75
13761,30.265,-97.758
14079,30.272,-97.752
15650,30.263,-97.728
14389,30.261,-97.749
14705,30.263,-97.744
14705,30.264,-97.743
14550,30.269,-97.746
13603,30.264,-97.76
15642,30.244,-97.729
14232,30.261,-97.75
13288,30.264,-97.764
15174,30.254,-97.737
14388,30.258,-97.748
14225,30.244,-97.751
13603,30.264,-97.76
14389,30.26,-97.747
13917,30.261,-97.755
14389,30.261,-97.749
15178,30.264,-97.737
13767,30.279,-97.759
14544,30.255,-97.745
14225,30.245,-97.751
14706,30.265,-97.743
12972,30.262,-97.77
14705,30.264,-97.743
13760,30.262,-97.758
13761,30.266,-97.758
14546,30.259,-97.747
14865,30.268,-97.742
15179,30.266,-97.736
15019,30.26,-97.738
15334,30.262,-97.734
13131,30.265,-97.767
14548,30.263,-97.745
15182,30.273,-97.737
14230,30.257,-97.75
15964,30.261,-97.725
13760,30.263,-97.758
13917,30.261,-97.755
16434,30.254,-97.716
14389,30.261,-97.749
15965,30.262,-97.725
13282,30.25,-97.765
16282,30.266,-97.72
14707,30.267,-97.742
12819,30.272,-97.773
13917,30.261,-97.755
13130,30.263,-97.766
13445,30.264,-97.763
15027,30.28,-97.738
15178,30.264,-97.738
12973,30.264,-97.77
14384,30.249,-97.749
13446,30.264,-97.763
15807,30.262,-97.726
15178,30.264,-97.738
14707,30.268,-97.744
14705,30.263,-97.742
14389,30.261,-97.749
15017,30.256,-97.74
14548,30.264,-97.746
13918,30.264,-97.756
15178,30.264,-97.737
14389,30.261,-97.749
14391,30.265,-97.747
15177,30.261,-97.736
15178,30.265,-97.736
12973,30.264,-97.771
15021,30.265,-97.74
13759,30.261,-97.758
15019,30.26,-97.737
15016,30.253,-97.738
15959,30.247,-97.724
13918,30.264,-97.756
15020,30.262,-97.738
16279,30.262,-97.72
14863,30.264,-97.741
14389,30.261,-97.749
13920,30.268,-97.756
12973,30.264,-97.771
12973,30.264,-97.771
14707,30.267,-97.743
14866,30.272,-97.741
12973,30.264,-97.77
14864,30.267,-97.741
14392,30.267,-97.749
14389,30.26,-97.75
15021,30.264,-97.738
17263,30.353,-97.704
14074,30.259,-97.752
14386,30.253,-97.748
12973,30.264,-97.77
14389,30.261,-97.749
14549,30.267,-97.747
13442,30.256,-97.762
14701,30.252,-97.744
16121,30.259,-97.723
14545,30.256,-97.745
14707,30.268,-97.745
13921,30.271,-97.754
14386,30.254,-97.747
15178,30.264,-97.737
15017,30.256,-97.739
13920,30.268,-97.756
14224,30.242,-97.751
13442,30.256,-97.762
12972,30.262,-97.77
15018,30.259,-97.738
14076,30.266,-97.752
14707,30.267,-97.743
13446,30.265,-97.762
15496,30.27,-97.731
14389,30.261,-97.747
13442,30.255,-97.761
14550,30.269,-97.746
13917,30.26,-97.755
14859,30.254,-97.742
12344,30.266,-97.779
15179,30.266,-97.737
14078,30.269,-97.754
14541,30.247,-97.745
14548,30.264,-97.746
14076,30.265,-97.753
14863,30.263,-97.74
12973,30.265,-97.771
16434,30.255,-97.718
14858,30.253,-97.74
15173,30.252,-97.737
13131,30.265,-97.766
15176,30.259,-97.735
15018,30.257,-97.739
15171,30.248,-97.736
13916,30.26,-97.755
15021,30.264,-97.738
15020,30.263,-97.74
15493,30.264,-97.732
14080,30.275,-97.753
13289,30.266,-97.765
14065,30.239,-97.753
15019,30.26,-97.737
13916,30.26,-97.755
14864,30.266,-97.74
14706,30.266,-97.743
16276,30.253,-97.719
13446,30.264,-97.762
14389,30.26,-97.748
14076,30.265,-97.752
13446,30.266,-97.763
14078,30.27,-97.754
15493,30.264,-97.731
15022,30.267,-97.74
14389,30.26,-97.748
15179,30.266,-97.737
14226,30.247,-97.75
14389,30.261,-97.749
16270,30.239,-97.72
15646,30.253,-97.728
14850,30.233,-97.742
12657,30.261,-97.775
14701,30.254,-97.744
13445,30.262,-97.761
14864,30.266,-97.742
14389,30.26,-97.749
14556,30.282,-97.745
12177,30.244,-97.781
15493,30.264,-97.731
15185,30.28,-97.736
14865,30.268,-97.742
14066,30.242,-97.752
13442,30.256,-97.763
15967,30.269,-97.724
15492,30.261,-97.732
14225,30.245,-97.751
14549,30.266,-97.746
14076,30.265,-97.752
12973,30.264,-97.77
13918,30.264,-97.755
14864,30.267,-97.741
14389,30.261,-97.749
14864,30.267,-97.741
15964,30.261,-97.724
12657,30.261,-97.774
14546,30.258,-97.746
15178,30.264,-97.738
14389,30.26,-97.748
13602,30.261,-97.759
15178,30.265,-97.737
13292,30.274,-97.764
14556,30.284,-97.746
14865,30.268,-97.741
15021,30.264,-97.738
14389,30.26,-97.747
15341,30.277,-97.735
13918,30.264,-97.756
15021,30.265,-97.738
14705,30.264,-97.744
14549,30.265,-97.746
14872,30.286,-97.741
11711,30.26,-97.787
14234,30.267,-97.752
13288,30.265,-97.766
14864,30.266,-97.74
15018,30.257,-97.739
14232,30.261,-97.751
14232,30.261,-97.75
14549,30.266,-97.747
14389,30.261,-97.749
14546,30.259,-97.747
12182,30.256,-97.782
14225,30.245,-97.751
15807,30.262,-97.727
13763,30.269,-97.757
12965,30.245,-97.769
15017,30.255,-97.738
15179,30.266,-97.737
14389,30.261,-97.749
13762,30.268,-97.758
13918,30.264,-97.756
12336,30.247,-97.779
15180,30.268,-97.736
14393,30.27,-97.749
14388,30.259,-97.748
12973,30.264,-97.771
16122,30.261,-97.722
14389,30.261,-97.749
14548,30.264,-97.745
14863,30.265,-97.741
14232,30.261,-97.75
14077,30.267,-97.752
15024,30.272,-97.74
14548,30.263,-97.746
13289,30.267,-97.765
12973,30.264,-97.77
15330,30.251,-97.735
15021,30.265,-97.737
14385,30.251,-97.749
13288,30.265,-97.766
13602,30.261,-97.761
14705,30.263,-97.744
15804,30.256,-97.727
15329,30.248,-97.734
14863,30.264,-97.741
15495,30.27,-97.731
14389,30.261,-97.749
14390,30.264,-97.748
14869,30.278,-97.741
15493,30.264,-97.731
14546,30.259,-97.746
15808,30.263,-97.728
14225,30.245,-97.751
14388,30.258,-97.749
13912,30.249,-97.755
14384,30.249,-97.749
13760,30.263,-97.758
14861,30.26,-97.741
13921,30.271,-97.754
14232,30.262,-97.75
14546,30.26,-97.747
15174,30.253,-97.737
13450,30.274,-97.762
12973,30.264,-97.771
15018,30.257,-97.739
15493,30.264,-97.732
15964,30.261,-97.724
14864,30.267,-97.74
14549,30.265,-97.746
14708,30.27,-97.744
15493,30.263,-97.732
14388,30.258,-97.749
14391,30.264,-97.749
13602,30.262,-97.761
14550,30.268,-97.745
14068,30.246,-97.754
14706,30.266,-97.743
15650,30.262,-97.73
14388,30.259,-97.747
15021,30.266,-97.738
14866,30.27,-97.741
12973,30.264,-97.77
14388,30.258,-97.749
14862,30.261,-97.741
13918,30.264,-97.756
13442,30.255,-97.761
14388,30.258,-97.749
14235,30.269,-97.751
14863,30.264,-97.74
14390,30.264,-97.748
15017,30.257,-97.739
15180,30.268,-97.736
14549,30.266,-97.746
14864,30.267,-97.74
13912,30.25,-97.755
14705,30.262,-97.743
13442,30.256,-97.762
15183,30.276,-97.737
14706,30.266,-97.743
15018,30.258,-97.738
14391,30.266,-97.748
13919,30.265,-97.754
14235,30.269,-97.75
14076,30.265,-97.752
15965,30.263,-97.725
14234,30.265,-97.751
13919,30.266,-97.754
15330,30.251,-97.735
12973,30.264,-97.771
13759,30.261,-97.758
15808,30.263,-97.727
15178,30.264,-97.738
14075,30.263,-97.754
14232,30.261,-97.75
14545,30.257,-97.746
13289,30.266,-97.765
14385,30.251,-97.749
15650,30.263,-97.728
14865,30.268,-97.742
14389,30.26,-97.749
13283,30.253,-97.765
13919,30.267,-97.754
15650,30.263,-97.728
14705,30.263,-97.743
14389,30.261,-97.748
14864,30.267,-97.741
15016,30.253,-97.738
14389,30.26,-97.749
14387,30.255,-97.747
14708,30.27,-97.744
14549,30.266,-97.745
15021,30.264,-97.74
14388,30.259,-97.748
13916,30.26,-97.755
13291,30.27,-97.765
15800,30.245,-97.727
14863,30.263,-97.741
15020,30.262,-97.738
14706,30.266,-97.743
14391,30.266,-97.747
13442,30.255,-97.761
14232,30.261,-97.75
14235,30.269,-97.75
15343,30.283,-97.734
14546,30.258,-97.746
14546,30.26,-97.745
15021,30.265,-97.738
14551,30.272,-97.746
14864,30.267,-97.741
15018,30.257,-97.738
14863,30.263,-97.74
13761,30.265,-97.757
14546,30.258,-97.746
14393,30.269,-97.749
15646,30.253,-97.728
14389,30.261,-97.747
15008,30.235,-97.739
15019,30.26,-97.737
12974,30.265,-97.77
14865,30.269,-97.742
14707,30.267,-97.742
15184,30.277,-97.736
14389,30.261,-97.749
14549,30.265,-97.745
13920,30.269,-97.755
14080,30.276,-97.752
15017,30.257,-97.739
14390,30.263,-97.749
14864,30.267,-97.74
13918,30.264,-97.755
13131,30.265,-97.767
15020,30.262,-97.738
14389,30.261,-97.749
14546,30.259,-97.746
15178,30.264,-97.737
15021,30.264,-97.738
14235,30.269,-97.75
12973,30.264,-97.771
14859,30.254,-97.742
14231,30.259,-97.749
14235,30.269,-97.751
13446,30.265,-97.762
14393,30.269,-97.748
14080,30.275,-97.752
16284,30.273,-97.72
15021,30.266,-97.739
14862,30.262,-97.742
13131,30.265,-97.767
15020,30.262,-97.738
14393,30.269,-97.748
15646,30.254,-97.728
14389,30.261,-97.747
14389,30.26,-97.749
15178,30.264,-97.738
15493,30.264,-97.731
15155,30.21,-97.737
15016,30.254,-97.738
12819,30.272,-97.772
14866,30.272,-97.741
14389,30.261,-97.749
12973,30.264,-97.77
14389,30.261,-97.749
14234,30.266,-97.751
14548,30.264,-97.745
13767,30.279,-97.759
12966,30.248,-97.771
14547,30.262,-97.745
15178,30.265,-97.737
14551,30.271,-97.746
14705,30.263,-97.744
14705,30.262,-97.743
13917,30.261,-97.755
14384,30.249,-97.75
14390,30.264,-97.748
13442,30.255,-97.763
15007,30.233,-97.739
13917,30.261,-97.756
14861,30.26,-97.741
15024,30.272,-97.739
14388,30.258,-97.749
14546,30.259,-97.747
15020,30.262,-97.738
14389,30.261,-97.749
14862,30.261,-97.74
14389,30.261,-97.749
13598,30.252,-97.759
14705,30.262,-97.743
13919,30.266,-97.755
14864,30.267,-97.74
13603,30.264,-97.76
16437,30.261,-97.717
14861,30.26,-97.742
15178,30.264,-97.737
14705,30.262,-97.745
16114,30.243,-97.722
13442,30.255,-97.762
13442,30.255,-97.762
15804,30.255,-97.727
15021,30.266,-97.739
13908,30.239,-97.755
14390,30.264,-97.749
13288,30.265,-97.765
15648,30.258,-97.728
14391,30.265,-97.748
14075,30.263,-97.753
14079,30.272,-97.753
14864,30.267,-97.74
14550,30.268,-97.745
13919,30.266,-97.755
14861,30.26,-97.741
14546,30.259,-97.747
14865,30.268,-97.742
14550,30.269,-97.746
13918,30.263,-97.756
14233,30.265,-97.751
13760,30.262,-97.757
14231,30.259,-97.751
14548,30.264,-97.746
14389,30.261,-97.749
12973,30.264,-97.77
14389,30.261,-97.749
12972,30.262,-97.768
13918,30.264,-97.756
14234,30.267,-97.751
14389,30.26,-97.749
15020,30.262,-97.739
12977,30.274,-97.77
14232,30.262,-97.752
14705,30.264,-97.744
15018,30.257,-97.739
13288,30.264,-97.764
14392,30.267,-97.747
14546,30.259,-97.746
13918,30.264,-97.756
13288,30.264,-97.764
14234,30.266,-97.749
14862,30.262,-97.741
14389,30.26,-97.748
14704,30.261,-97.742
14232,30.261,-97.75
15496,30.271,-97.732
15021,30.264,-97.739
14705,30.262,-97.744
14389,30.261,-97.749
15021,30.264,-97.739
14549,30.265,-97.745
14078,30.271,-97.753
14394,30.272,-97.749
14691,30.228,-97.743
15018,30.257,-97.738
15021,30.265,-97.74
14707,30.268,-97.744
15178,30.264,-97.737
14863,30.265,-97.741
14078,30.27,-97.754
15018,30.258,-97.738
13289,30.266,-97.765
13761,30.265,-97.759
14392,30.267,-97.748
14546,30.259,-97.746
